class,layer,change_rate,type,rank
bison,4,0.3706521558761593,least_critical,2
bison,5,0.31365757942199757,least_critical,3
"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",9,-1.5971819057804535,critical,1
"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",4,-1.2581461763381965,critical,2
"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",1,-1.1296154022216793,critical,3
"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",2,0.27559502601623453,least_critical,1
"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",5,0.23899632453918507,least_critical,2
"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",3,-0.20592720985412516,least_critical,3
gazelle,9,-2.5547747396677734,critical,1
gazelle,1,-2.4618173217773442,critical,2
gazelle,10,-1.0302409682730649,critical,3
gazelle,2,0.21248255252838177,least_critical,1
gazelle,3,0.20053237915039013,least_critical,2
gazelle,5,-0.10542841434478767,least_critical,3
"Arabian camel, dromedary, Camelus dromedarius",8,-1.7327979385852812,critical,1
"Arabian camel, dromedary, Camelus dromedarius",9,-1.7111520839156582,critical,2
"Arabian camel, dromedary, Camelus dromedarius",7,-1.3815572357177732,critical,3
"Arabian camel, dromedary, Camelus dromedarius",3,0.5531128168106081,least_critical,1
"Arabian camel, dromedary, Camelus dromedarius",2,0.32362952470779405,least_critical,2
"Arabian camel, dromedary, Camelus dromedarius",5,0.2306825208663943,least_critical,3
"orangutan, orang, orangutang, Pongo pygmaeus",9,-3.7181122255511587,critical,1
"orangutan, orang, orangutang, Pongo pygmaeus",2,-1.7049816656112666,critical,2
"orangutan, orang, orangutang, Pongo pygmaeus",10,-1.0602959216971066,critical,3
"orangutan, orang, orangutang, Pongo pygmaeus",1,1.0621184921264648,least_critical,1
"orangutan, orang, orangutang, Pongo pygmaeus",6,0.2685913324356086,least_critical,2
"orangutan, orang, orangutang, Pongo pygmaeus",4,0.25843354701995835,least_critical,3
"chimpanzee, chimp, Pan troglodytes",9,-2.934643868254498,critical,1
"chimpanzee, chimp, Pan troglodytes",2,-1.6683754396438601,critical,2
"chimpanzee, chimp, Pan troglodytes",10,-1.244651953169887,critical,3
"chimpanzee, chimp, Pan troglodytes",5,0.19198180198669412,least_critical,1
"chimpanzee, chimp, Pan troglodytes",3,0.15044702053070136,least_critical,2
"chimpanzee, chimp, Pan troglodytes",6,0.1125027751922607,least_critical,3
baboon,9,-2.989626094922423,critical,1
baboon,10,-1.2878533986002232,critical,2
baboon,7,-1.2365662860870366,critical,3
baboon,5,0.8233717441558834,least_critical,1
baboon,4,0.5149795961380006,least_critical,2
baboon,3,0.2094378232955929,least_critical,3
"African elephant, Loxodonta africana",9,-3.3300887307524683,critical,1
"African elephant, Loxodonta africana",10,-1.80075663718977,critical,2
"African elephant, Loxodonta africana",3,-1.2603037929534908,critical,3
"African elephant, Loxodonta africana",5,0.20595503330230702,least_critical,1
"African elephant, Loxodonta africana",7,-0.2502555060386653,least_critical,2
"African elephant, Loxodonta africana",1,-0.2556229615211496,least_critical,3
"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",9,-3.1302784234285355,critical,1
"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",10,-1.8789466205984353,critical,2
"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",8,-1.5215380573272705,critical,3
"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",1,2.468390426635743,least_critical,1
"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",6,0.07002619743347083,least_critical,2
