class,layer,change_rate_avg,change_rate_std
"goldfish, Carassius auratus",1,-0.4634036827087402,0.3767487607543616
"goldfish, Carassius auratus",2,0.06699328422546383,0.3778419331516793
"goldfish, Carassius auratus",3,0.5167633438110352,0.3410366147253625
"goldfish, Carassius auratus",4,-0.6005917882919312,0.32072068213694954
"goldfish, Carassius auratus",5,-0.7665624380111694,0.41029697156788186
"goldfish, Carassius auratus",6,-0.6253570222854614,0.37995892094177347
"goldfish, Carassius auratus",7,-0.7654928016662598,0.40870853724854433
"goldfish, Carassius auratus",8,-1.8180677223205566,0.9225251790490623
"goldfish, Carassius auratus",9,-1.8376773378998041,1.053161821484634
"goldfish, Carassius auratus",10,-1.2070907673542388,1.0463475280485999
"goldfish, Carassius auratus",11,-0.2588692610408179,0.3789785087217972
"European fire salamander, Salamandra salamandra",1,0.1367969799041749,0.6218040367943323
"European fire salamander, Salamandra salamandra",2,-1.0063139915466308,0.5975698527878468
"European fire salamander, Salamandra salamandra",3,0.31950902938842773,0.3501937248286215
"European fire salamander, Salamandra salamandra",4,-0.8563263750076294,0.2596895807296808
"European fire salamander, Salamandra salamandra",5,-0.2951025819778442,0.29721973534150453
"European fire salamander, Salamandra salamandra",6,-1.0266826677322387,0.3419120050058194
"European fire salamander, Salamandra salamandra",7,-0.7231427145004272,0.4144698530195509
"European fire salamander, Salamandra salamandra",8,-1.194531757235527,0.5849316147315843
"European fire salamander, Salamandra salamandra",9,-1.806543886793661,0.7340208659455987
"European fire salamander, Salamandra salamandra",10,-0.3518789017784002,0.4688349633190728
"European fire salamander, Salamandra salamandra",11,-0.1617664853813767,0.29617197464705164
"bullfrog, Rana catesbeiana",1,0.2977994632720947,0.7058737407619503
"bullfrog, Rana catesbeiana",2,0.07453866004943843,0.3778939749521375
"bullfrog, Rana catesbeiana",3,0.38331473827362067,0.2976515951892126
"bullfrog, Rana catesbeiana",4,-0.4161142921447754,0.23647924619777919
"bullfrog, Rana catesbeiana",5,0.6328172063827515,0.5518644604900336
"bullfrog, Rana catesbeiana",6,-0.49961496353149415,0.3551196008265917
"bullfrog, Rana catesbeiana",7,-1.4222344303131103,0.510815423990897
"bullfrog, Rana catesbeiana",8,-1.1873542577028275,0.6296582669323364
"bullfrog, Rana catesbeiana",9,-1.5729026146005527,0.8395604347644604
"bullfrog, Rana catesbeiana",10,-0.37869713412704215,0.7603979500880729
"bullfrog, Rana catesbeiana",11,-0.12451153159448011,0.19139357655165187
"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",1,0.21108195781707764,0.839037901044862
"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",2,0.15139599800109863,0.4277470295117091
"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",3,0.1800263261795044,0.4396726105041906
"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",4,-0.4139487028121948,0.2715800562423868
"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",5,0.438634934425354,0.4703683342530181
"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",6,-0.4560079097747803,0.3463168459141708
"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",7,-1.015549328327179,0.5194971220714185
