class,layer,change_rate_avg,change_rate_std
scorpion,7,0.00043974301683192467,0.0005955379326729503
scorpion,8,0.003444223034166498,0.004242291494395035
scorpion,9,0.11459331562245552,0.18988845861341194
scorpion,10,0.4090228133833216,0.37525206754686774
scorpion,11,0.06498159685789234,0.16908502705508707
"black widow, Latrodectus mactans",1,1.1699074225361982e-05,4.169676069567346e-06
"black widow, Latrodectus mactans",2,1.0515519188629695e-05,4.722579115109625e-06
"black widow, Latrodectus mactans",3,7.38662472212745e-05,2.21664958959092e-05
"black widow, Latrodectus mactans",4,0.00043826058434203585,0.00016918568808082173
"black widow, Latrodectus mactans",5,0.00034482598130126,0.0002434548444008804
"black widow, Latrodectus mactans",6,0.00014206819236278802,0.00034937030160793383
"black widow, Latrodectus mactans",7,0.000613118381006638,0.0007810571616597665
"black widow, Latrodectus mactans",8,0.012895276803174063,0.01805889562137012
"black widow, Latrodectus mactans",9,0.267521599274769,0.3248387802375563
"black widow, Latrodectus mactans",10,0.2609851674535241,0.2780577602281339
"black widow, Latrodectus mactans",11,0.10361544750589814,0.16869553273635207
tarantula,1,0.00021029308651119267,6.825095481721612e-05
tarantula,2,-5.2328775345826006e-05,4.6887696351288996e-05
tarantula,3,0.0001471729556215,5.0274326311209316e-05
tarantula,4,0.000725594368414022,0.0002441439239303643
tarantula,5,-0.000180811961181464,0.00019089706659131402
tarantula,6,0.0005322537868050819,0.0005456043837915971
tarantula,7,0.0002817715797573301,0.001074658719731473
tarantula,8,0.002203469208325268,0.0036613571067562606
tarantula,9,0.12515562511514872,0.20566666511700096
tarantula,10,0.2942274232560885,0.32271314357622266
tarantula,11,0.07854665802122328,0.15190037845273124
centipede,1,-7.429989871523641e-05,5.937173827594946e-05
centipede,2,-1.7327703426417428e-06,1.0977717769787747e-05
centipede,3,6.004830083838897e-06,3.5788797331559475e-06
centipede,4,7.667761710763443e-06,6.341015713381487e-06
centipede,5,5.6408100972460054e-05,3.8541690172079964e-05
centipede,6,0.00012563189528007267,0.00010245031342923299
centipede,7,0.00017299913044552918,0.0002471177760508567
centipede,8,0.0016340862297511106,0.002641190937889621
centipede,9,0.1087984646163386,0.19973852280548585
centipede,10,0.1379826165841223,0.1932599505745688
centipede,11,0.10326235280212132,0.15628979330125992
goose,1,0.0004075868653307651,0.0001463627757707047
goose,2,0.00024744521710090404,0.00010407651988583119
goose,3,-0.00036748950165928993,0.00014091552802464566
goose,4,-1.6351530503011996e-05,4.9086746341011024e-05
goose,5,-4.1238467674702e-05,9.365638808600173e-05
goose,6,0.0017616199143230776,0.0013774091615618533
goose,7,0.002450355886830958,0.004350775485098727
goose,8,0.002461615380598232,0.008320185579762428
goose,9,0.34111771051298545,0.3555534089114501
goose,10,0.25431209953066625,0.3345011185672548
goose,11,0.1143127702641559,0.1888542115621635
"koala, koala bear, kangaroo bear, native bear, Phascolarctos cinereus",1,3.5522035796020647e-06,2.4560191061016168e-06
"koala, koala bear, kangaroo bear, native bear, Phascolarctos cinereus",2,4.8978285267367024e-05,9.709146064165428e-06
"koala, koala bear, kangaroo bear, native bear, Phascolarctos cinereus",3,1.315087865805256e-07,6.518672189658842e-06
"koala, koala bear, kangaroo bear, native bear, Phascolarctos cinereus",4,1.5423093500427644e-05,8.795414083640736e-06
"koala, koala bear, kangaroo bear, native bear, Phascolarctos cinereus",5,7.58986279831441e-07,1.3391928176237554e-05
"koala, koala bear, kangaroo bear, native bear, Phascolarctos cinereus",6,-4.9067377658496994e-05,1.1788741660378773e-05
"koala, koala bear, kangaroo bear, native bear, Phascolarctos cinereus",7,6.211529394930374e-05,6.408491438004731e-05
"koala, koala bear, kangaroo bear, native bear, Phascolarctos cinereus",8,0.00025247369723726946,0.0003173648968008999
"koala, koala bear, kangaroo bear, native bear, Phascolarctos cinereus",9,0.21990823018238642,0.2951228502047381
