Image,True_WNID,True_Label,layer_0,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11
Image_2635,n02423022,gazelle,0.46744853258132935,0.4507652223110199,0.47951430082321167,0.4832006096839905,0.5312395095825195,0.5681228041648865,0.6030943989753723,0.6311920881271362,0.6506131887435913,0.6781666874885559,0.7240274548530579,0.9999996423721313
Image_2636,n02423022,gazelle,0.4791335463523865,0.48040902614593506,0.5019046068191528,0.5213273763656616,0.5573927760124207,0.5898098945617676,0.6469290256500244,0.6571791768074036,0.6449918746948242,0.6846797466278076,0.7011771202087402,0.9999998211860657
Image_2637,n02423022,gazelle,0.4852313697338104,0.4739753305912018,0.49742740392684937,0.5115746259689331,0.557546854019165,0.5791364312171936,0.6188309788703918,0.638427734375,0.6494346857070923,0.6840460300445557,0.704725444316864,1.0
Image_2638,n02423022,gazelle,0.40221622586250305,0.380330353975296,0.39754101634025574,0.4014164209365845,0.44555050134658813,0.5091589093208313,0.5559492707252502,0.5771613717079163,0.5785415172576904,0.6212289929389954,0.6482629776000977,1.000000238418579
Image_2639,n02423022,gazelle,0.47542062401771545,0.4573458731174469,0.48288407921791077,0.49445751309394836,0.5239450931549072,0.5776755809783936,0.6268095970153809,0.6499156951904297,0.6420221924781799,0.6797133684158325,0.694675087928772,1.0
Image_2640,n02423022,gazelle,0.4524696469306946,0.43163156509399414,0.4560081362724304,0.4607224762439728,0.49846160411834717,0.5510520935058594,0.5916475057601929,0.6115889549255371,0.6104145050048828,0.661893367767334,0.6945238709449768,1.0
Image_2641,n02423022,gazelle,0.46628010272979736,0.44908803701400757,0.4796896278858185,0.48702120780944824,0.5330234169960022,0.5719714164733887,0.6120547652244568,0.6338765025138855,0.6336708068847656,0.6758100390434265,0.7202123403549194,0.9999999403953552
Image_2642,n02423022,gazelle,0.4948652982711792,0.4704687297344208,0.4911874532699585,0.49909427762031555,0.5437724590301514,0.5852320194244385,0.6309008002281189,0.6503511667251587,0.6433295607566833,0.6742827892303467,0.7032588720321655,0.9999998807907104
Image_2643,n02423022,gazelle,0.5529252886772156,0.5619726181030273,0.5893945097923279,0.6036831140518188,0.6407135725021362,0.6578145027160645,0.6843512654304504,0.7005636692047119,0.6807207465171814,0.7155743837356567,0.7547452449798584,1.0
Image_2644,n02423022,gazelle,0.46944496035575867,0.44878724217414856,0.4645618796348572,0.46605002880096436,0.5000590085983276,0.5401018261909485,0.5877140760421753,0.6044871211051941,0.602680504322052,0.6380372047424316,0.6998580098152161,1.0000003576278687
Image_2645,n02423022,gazelle,0.444283127784729,0.4319528639316559,0.4535037875175476,0.46150586009025574,0.4976392388343811,0.547573983669281,0.5854159593582153,0.592802882194519,0.5851938128471375,0.6367940306663513,0.6861639618873596,1.0000001192092896
Image_2646,n02423022,gazelle,0.4979642629623413,0.49821096658706665,0.5225037336349487,0.530971884727478,0.5730944871902466,0.6026822328567505,0.6377475261688232,0.6421440243721008,0.6167904734611511,0.6525990962982178,0.7116987705230713,1.0000001192092896
Image_2647,n02423022,gazelle,0.5028699040412903,0.4912964403629303,0.5059260725975037,0.5186742544174194,0.5520296692848206,0.5774573087692261,0.6197751760482788,0.6180341839790344,0.5953680872917175,0.6363625526428223,0.6963316798210144,0.9999999403953552
Image_2648,n02423022,gazelle,0.4871053397655487,0.4741384983062744,0.5016039609909058,0.5098281502723694,0.5521688461303711,0.5780659914016724,0.6130610704421997,0.6218944191932678,0.6107828617095947,0.6568424701690674,0.700325608253479,0.9999998807907104
Image_2649,n02423022,gazelle,0.4731612205505371,0.4690859019756317,0.490003764629364,0.49810266494750977,0.5254456400871277,0.5580980777740479,0.6035712957382202,0.6041794419288635,0.5771967768669128,0.617641270160675,0.6728663444519043,1.000000238418579
Image_2650,n02423022,gazelle,0.41438987851142883,0.4072476923465729,0.43338143825531006,0.4369700253009796,0.4768286645412445,0.5197262763977051,0.5646563172340393,0.5783241987228394,0.5830342173576355,0.6293089985847473,0.6790526509284973,0.9999998807907104
Image_2651,n02437312,"Arabian camel, dromedary, Camelus dromedarius",0.4014778435230255,0.3909899890422821,0.4138205647468567,0.42031174898147583,0.46712571382522583,0.5191956758499146,0.5655602812767029,0.5824692249298096,0.5605534315109253,0.6070051193237305,0.6545676589012146,0.9999998807907104
Image_2652,n02437312,"Arabian camel, dromedary, Camelus dromedarius",0.44768399000167847,0.4365442097187042,0.45810189843177795,0.4707491397857666,0.5021670460700989,0.552263617515564,0.5867777466773987,0.6069834232330322,0.6012928485870361,0.6459174752235413,0.685160219669342,1.000000238418579
Image_2653,n02437312,"Arabian camel, dromedary, Camelus dromedarius",0.4681587517261505,0.44610512256622314,0.4626370370388031,0.4709668755531311,0.5021457076072693,0.5542740225791931,0.6000789999961853,0.6003166437149048,0.5970469117164612,0.6584895253181458,0.7131549715995789,1.0000003576278687
Image_2654,n02437312,"Arabian camel, dromedary, Camelus dromedarius",0.47818493843078613,0.4723599851131439,0.4928269684314728,0.5002144575119019,0.5309350490570068,0.578295886516571,0.6153296828269958,0.6221784353256226,0.6063089370727539,0.6545981168746948,0.7112864255905151,1.0000001192092896
Image_2655,n02437312,"Arabian camel, dromedary, Camelus dromedarius",0.40344178676605225,0.40144243836402893,0.41967132687568665,0.4329241216182709,0.4656849205493927,0.5259748697280884,0.5651178359985352,0.5721449255943298,0.5613263845443726,0.6231083869934082,0.6787190437316895,1.000000238418579
Image_2656,n02437312,"Arabian camel, dromedary, Camelus dromedarius",0.4877444803714752,0.4910290241241455,0.5178748369216919,0.5235339403152466,0.5681105256080627,0.6072683930397034,0.6526082754135132,0.658038318157196,0.6463510990142822,0.6867709159851074,0.6956315636634827,1.0
Image_2657,n02437312,"Arabian camel, dromedary, Camelus dromedarius",0.4550001323223114,0.4478676915168762,0.46647632122039795,0.4797670543193817,0.5209187269210815,0.570292055606842,0.6101734638214111,0.6139432787895203,0.6020933389663696,0.6527630686759949,0.7020199298858643,1.0000001192092896
Image_2658,n02437312,"Arabian camel, dromedary, Camelus dromedarius",0.4872278571128845,0.46950554847717285,0.4817941188812256,0.4837309718132019,0.5248749852180481,0.5594625473022461,0.5925300121307373,0.6024270057678223,0.6090373396873474,0.651535153388977,0.7006996273994446,0.9999999403953552
Image_2659,n02437312,"Arabian camel, dromedary, Camelus dromedarius",0.47187870740890503,0.45593565702438354,0.47652801871299744,0.4833822250366211,0.5264450907707214,0.5578389763832092,0.6025041937828064,0.5963274240493774,0.6177909970283508,0.6585352420806885,0.7050954103469849,1.0000001192092896
Image_2660,n02437312,"Arabian camel, dromedary, Camelus dromedarius",0.49330976605415344,0.4834940433502197,0.49823591113090515,0.5137391090393066,0.5530173778533936,0.6009520292282104,0.649935245513916,0.6701052188873291,0.6591663956642151,0.6863937377929688,0.7024264931678772,1.000000238418579
Image_2661,n02437312,"Arabian camel, dromedary, Camelus dromedarius",0.5139499306678772,0.4986441731452942,0.5123522281646729,0.5237573981285095,0.5506667494773865,0.5952710509300232,0.631023645401001,0.6353884935379028,0.6234227418899536,0.6802740693092346,0.7334589958190918,1.0
Image_2662,n02437312,"Arabian camel, dromedary, Camelus dromedarius",0.5030674338340759,0.48167815804481506,0.5054199695587158,0.5136716365814209,0.5561851263046265,0.5878081321716309,0.6232921481132507,0.6343910098075867,0.6357702612876892,0.6658022403717041,0.7101526856422424,0.9999999403953552
Image_2663,n02437312,"Arabian camel, dromedary, Camelus dromedarius",0.46713778376579285,0.448062926530838,0.47117942571640015,0.4791455566883087,0.5203497409820557,0.5613128542900085,0.6079652309417725,0.6303349137306213,0.6222545504570007,0.6617390513420105,0.7138299345970154,0.9999998807907104
Image_2664,n02437312,"Arabian camel, dromedary, Camelus dromedarius",0.4884181022644043,0.4800242483615875,0.49870118498802185,0.5108820199966431,0.5457710027694702,0.5904111862182617,0.6289713978767395,0.6362128853797913,0.6213944554328918,0.6705604195594788,0.7245221734046936,1.0
Image_2665,n02437312,"Arabian camel, dromedary, Camelus dromedarius",0.5129030346870422,0.4830377697944641,0.4997915029525757,0.5066467523574829,0.5330262184143066,0.5632838010787964,0.6030791401863098,0.6191576719284058,0.6400033831596375,0.6804477572441101,0.7254020571708679,1.0000001192092896
Image_2666,n02437312,"Arabian camel, dromedary, Camelus dromedarius",0.3794291317462921,0.35534197092056274,0.3768708109855652,0.3926810920238495,0.4270746409893036,0.48850640654563904,0.5322788953781128,0.5483097434043884,0.533211350440979,0.5798125863075256,0.6546729207038879,1.0000001192092896
Image_2667,n02437312,"Arabian camel, dromedary, Camelus dromedarius",0.4704468250274658,0.45642897486686707,0.4737929701805115,0.4944780468940735,0.5254769921302795,0.5790922045707703,0.6093604564666748,0.6126501560211182,0.5962674021720886,0.6504285335540771,0.7032181620597839,0.9999999403953552
Image_2668,n02437312,"Arabian camel, dromedary, Camelus dromedarius",0.44225719571113586,0.4312460720539093,0.4454430937767029,0.44959449768066406,0.4792124032974243,0.5308504104614258,0.556018590927124,0.5537998080253601,0.554042398929596,0.602139413356781,0.6918274164199829,0.9999999403953552
Image_2669,n02437312,"Arabian camel, dromedary, Camelus dromedarius",0.5001462697982788,0.4932585060596466,0.5121640563011169,0.5115153789520264,0.5450021028518677,0.5830983519554138,0.6261612772941589,0.6322581171989441,0.6345159411430359,0.6745376586914062,0.7304841876029968,1.0
Image_2670,n02437312,"Arabian camel, dromedary, Camelus dromedarius",0.5120125412940979,0.4931762218475342,0.5089757442474365,0.5291213393211365,0.5642721056938171,0.5892695784568787,0.6199313998222351,0.6211259961128235,0.6041976809501648,0.6560249328613281,0.7062471508979797,1.0000001192092896
Image_2671,n02437312,"Arabian camel, dromedary, Camelus dromedarius",0.48461678624153137,0.4608502984046936,0.48233944177627563,0.4988968074321747,0.5308789610862732,0.5788561701774597,0.6188797354698181,0.6347441673278809,0.6391919851303101,0.6786973476409912,0.7073093056678772,1.0000001192092896
Image_2672,n02437312,"Arabian camel, dromedary, Camelus dromedarius",0.4939168095588684,0.47403475642204285,0.4934898912906647,0.5085329413414001,0.5397027730941772,0.5845942497253418,0.6351433396339417,0.6579484939575195,0.6547106504440308,0.6958697438240051,0.7135077714920044,1.0000001192092896
Image_2673,n02437312,"Arabian camel, dromedary, Camelus dromedarius",0.47284388542175293,0.44506752490997314,0.46639561653137207,0.4778321385383606,0.513495147228241,0.5671997666358948,0.6084399223327637,0.6400582194328308,0.64191073179245,0.6799818873405457,0.7065554857254028,0.9999999403953552
Image_2674,n02437312,"Arabian camel, dromedary, Camelus dromedarius",0.4647446274757385,0.44357264041900635,0.46773213148117065,0.47907644510269165,0.5289234519004822,0.573032796382904,0.6190968155860901,0.6507995128631592,0.6554163694381714,0.6912422180175781,0.7101861834526062,1.0
Image_2675,n02437312,"Arabian camel, dromedary, Camelus dromedarius",0.5121251940727234,0.4956390857696533,0.5170708894729614,0.5307520031929016,0.5607856512069702,0.603010892868042,0.6362788081169128,0.6486048698425293,0.6496344804763794,0.6906027793884277,0.7302037477493286,1.0000001192092896
Image_2676,n02437312,"Arabian camel, dromedary, Camelus dromedarius",0.5089402794837952,0.48855969309806824,0.5137963891029358,0.5313009023666382,0.5675505995750427,0.5982968211174011,0.630203127861023,0.6435915231704712,0.636688232421875,0.6787487268447876,0.7317183017730713,0.9999998807907104
Image_2677,n02437312,"Arabian camel, dromedary, Camelus dromedarius",0.474949449300766,0.46988046169281006,0.49210381507873535,0.4973738193511963,0.5411022901535034,0.5898894667625427,0.6231111288070679,0.6381857395172119,0.6304101347923279,0.6819494962692261,0.695492684841156,1.0
Image_2678,n02437312,"Arabian camel, dromedary, Camelus dromedarius",0.5118522644042969,0.5118575692176819,0.5325025916099548,0.5461465716362,0.575785219669342,0.6139199137687683,0.6602543592453003,0.6665835380554199,0.6460602283477783,0.6734073758125305,0.6999396681785583,1.0
Image_2679,n02437312,"Arabian camel, dromedary, Camelus dromedarius",0.4838448762893677,0.4682791829109192,0.4912940561771393,0.49917009472846985,0.5230949521064758,0.5682445764541626,0.5983908176422119,0.6239257454872131,0.6139847040176392,0.652747392654419,0.7094212174415588,0.9999997615814209
Image_2680,n02437312,"Arabian camel, dromedary, Camelus dromedarius",0.48436588048934937,0.4680073857307434,0.4967869222164154,0.5074462294578552,0.5458265542984009,0.586212694644928,0.6282173991203308,0.6471219062805176,0.6489529013633728,0.693571150302887,0.7111714482307434,1.0000003576278687
Image_2681,n02437312,"Arabian camel, dromedary, Camelus dromedarius",0.4957716763019562,0.46957066655158997,0.4875703752040863,0.5037143230438232,0.534712016582489,0.5758444666862488,0.610859751701355,0.6160247921943665,0.6422706246376038,0.6781331896781921,0.720947802066803,1.0000001192092896
Image_2682,n02437312,"Arabian camel, dromedary, Camelus dromedarius",0.5440292358398438,0.5348369479179382,0.5548803210258484,0.5721079111099243,0.6033820509910583,0.6276882886886597,0.6615439057350159,0.657661497592926,0.6369715332984924,0.6614804267883301,0.7219125628471375,1.0000003576278687
Image_2683,n02437312,"Arabian camel, dromedary, Camelus dromedarius",0.5370291471481323,0.5337978601455688,0.5566270351409912,0.566163957118988,0.6022130846977234,0.6347873210906982,0.6724217534065247,0.675999104976654,0.6589874625205994,0.6881682872772217,0.73808354139328,1.0
Image_2684,n02437312,"Arabian camel, dromedary, Camelus dromedarius",0.5232458114624023,0.5189561247825623,0.5433419942855835,0.5579455494880676,0.589859127998352,0.6197689771652222,0.654262125492096,0.6475176215171814,0.6332901120185852,0.6637633442878723,0.7106161713600159,0.9999997615814209
Image_2685,n02437312,"Arabian camel, dromedary, Camelus dromedarius",0.47689148783683777,0.47165048122406006,0.49279022216796875,0.5016043186187744,0.5299510359764099,0.5793612003326416,0.6258352994918823,0.6412301063537598,0.6138353943824768,0.6533342003822327,0.705661416053772,1.0000003576278687
Image_2686,n02437312,"Arabian camel, dromedary, Camelus dromedarius",0.5050886273384094,0.4880029559135437,0.4943878650665283,0.50340735912323,0.534422755241394,0.5627228021621704,0.5894955396652222,0.6124372482299805,0.614027738571167,0.6647645235061646,0.7199671864509583,1.0
Image_2687,n02437312,"Arabian camel, dromedary, Camelus dromedarius",0.43447014689445496,0.4239467978477478,0.45762667059898376,0.4669390618801117,0.5182068347930908,0.5547990798950195,0.5968531370162964,0.6170414686203003,0.6253589391708374,0.6736416220664978,0.6903116106987,1.0000001192092896
Image_2688,n02437312,"Arabian camel, dromedary, Camelus dromedarius",0.49691399931907654,0.4725058376789093,0.4952154755592346,0.5085738301277161,0.5401623845100403,0.5750665664672852,0.617376983165741,0.6377228498458862,0.6493064165115356,0.6894351840019226,0.7256739139556885,0.9999995231628418
Image_2689,n02437312,"Arabian camel, dromedary, Camelus dromedarius",0.5123956203460693,0.4953092038631439,0.515491783618927,0.5325562953948975,0.569347620010376,0.6043063998222351,0.6377172470092773,0.6429167985916138,0.6240016222000122,0.6670710444450378,0.6982283592224121,0.9999996423721313
Image_2690,n02437312,"Arabian camel, dromedary, Camelus dromedarius",0.49224933981895447,0.47576767206192017,0.5013586282730103,0.5200880169868469,0.5548439621925354,0.6007422208786011,0.63584965467453,0.6482134461402893,0.6289393901824951,0.6701158881187439,0.711993932723999,1.0000003576278687
Image_2691,n02437312,"Arabian camel, dromedary, Camelus dromedarius",0.47158628702163696,0.462146520614624,0.47693145275115967,0.49222826957702637,0.5263208150863647,0.5722206234931946,0.6296919584274292,0.6416097283363342,0.6126319766044617,0.6571146249771118,0.7084836363792419,1.000000238418579
Image_2692,n02437312,"Arabian camel, dromedary, Camelus dromedarius",0.5139928460121155,0.5006054043769836,0.5256259441375732,0.537257969379425,0.5748103857040405,0.6169342994689941,0.649596631526947,0.6639006733894348,0.6499485969543457,0.6820437908172607,0.7202054858207703,1.000000238418579
Image_2693,n02437312,"Arabian camel, dromedary, Camelus dromedarius",0.5417342782020569,0.534207284450531,0.5571585893630981,0.5674900412559509,0.5945542454719543,0.6243099570274353,0.6669950485229492,0.6764566898345947,0.6751906871795654,0.6982729434967041,0.7367634773254395,0.9999997615814209
Image_2694,n02437312,"Arabian camel, dromedary, Camelus dromedarius",0.4200158417224884,0.40442055463790894,0.42645785212516785,0.4427206516265869,0.48861733078956604,0.5401926636695862,0.5699453353881836,0.5830569863319397,0.5684531927108765,0.6268377304077148,0.6808314919471741,1.0
Image_2695,n02437312,"Arabian camel, dromedary, Camelus dromedarius",0.47184237837791443,0.4565655291080475,0.4752022922039032,0.48611047863960266,0.5072846412658691,0.564984142780304,0.6069658994674683,0.6316882967948914,0.6306772232055664,0.6734919548034668,0.704291820526123,1.0
Image_2696,n02437312,"Arabian camel, dromedary, Camelus dromedarius",0.4566233456134796,0.4385487735271454,0.4636630713939667,0.4719049632549286,0.5211082100868225,0.5712249279022217,0.6218809485435486,0.6350711584091187,0.6496739983558655,0.6904641389846802,0.7302870750427246,1.0
Image_2697,n02437312,"Arabian camel, dromedary, Camelus dromedarius",0.38633233308792114,0.38268354535102844,0.4103514552116394,0.41842371225357056,0.46376219391822815,0.5215229988098145,0.5530012249946594,0.5818444490432739,0.5574290752410889,0.607913076877594,0.6398231983184814,1.0
Image_2698,n02437312,"Arabian camel, dromedary, Camelus dromedarius",0.46850907802581787,0.4534502327442169,0.4713612496852875,0.4882085919380188,0.5168552994728088,0.5664001107215881,0.6112960577011108,0.6284836530685425,0.6102954745292664,0.6551214456558228,0.7175183892250061,0.9999999403953552
Image_2699,n02437312,"Arabian camel, dromedary, Camelus dromedarius",0.4604213535785675,0.4294472336769104,0.44639405608177185,0.45817095041275024,0.48708924651145935,0.5288623571395874,0.5596113204956055,0.5632222294807434,0.5817642211914062,0.6288912296295166,0.6848479509353638,1.0000001192092896
Image_2700,n02437312,"Arabian camel, dromedary, Camelus dromedarius",0.5186787247657776,0.4882971942424774,0.5030367970466614,0.510165810585022,0.5339229702949524,0.5605290532112122,0.5853420495986938,0.591702938079834,0.5931068658828735,0.6457427740097046,0.7176522016525269,0.9999998211860657
Image_2701,n02480495,"orangutan, orang, orangutang, Pongo pygmaeus",0.46851351857185364,0.4838133752346039,0.5011124610900879,0.49854379892349243,0.5333746671676636,0.5823298096656799,0.6335516571998596,0.6413993835449219,0.6227630376815796,0.6629705429077148,0.6971646547317505,1.0
Image_2702,n02480495,"orangutan, orang, orangutang, Pongo pygmaeus",0.4770728647708893,0.4728698432445526,0.49544042348861694,0.4998515248298645,0.5262404084205627,0.5658792853355408,0.6179417371749878,0.6231085062026978,0.6157903075218201,0.6525720953941345,0.7089435458183289,0.9999999403953552
Image_2703,n02480495,"orangutan, orang, orangutang, Pongo pygmaeus",0.5520679950714111,0.5528536438941956,0.567805826663971,0.5799304842948914,0.605638325214386,0.6408851146697998,0.6826847195625305,0.6889781951904297,0.6739624738693237,0.7112028002738953,0.7507336735725403,1.000000238418579
Image_2704,n02480495,"orangutan, orang, orangutang, Pongo pygmaeus",0.5103000998497009,0.49365463852882385,0.5076006650924683,0.5155017375946045,0.555062472820282,0.5869065523147583,0.6238815188407898,0.6472017765045166,0.6566360592842102,0.6999775171279907,0.7356895804405212,1.000000238418579
Image_2705,n02480495,"orangutan, orang, orangutang, Pongo pygmaeus",0.47352126240730286,0.4699002206325531,0.5017890930175781,0.515300989151001,0.5456467866897583,0.5945068597793579,0.6248602271080017,0.6538129448890686,0.6523051261901855,0.6952431201934814,0.7025114893913269,1.0000001192092896
Image_2706,n02480495,"orangutan, orang, orangutang, Pongo pygmaeus",0.5344770550727844,0.5153363347053528,0.5442350506782532,0.5585083365440369,0.5928099751472473,0.6234195232391357,0.647930920124054,0.637089192867279,0.6375353932380676,0.6822434067726135,0.7306119203567505,1.0000003576278687
Image_2707,n02480495,"orangutan, orang, orangutang, Pongo pygmaeus",0.49724823236465454,0.4916078448295593,0.5182046294212341,0.5276557803153992,0.5605947375297546,0.596908688545227,0.6413567066192627,0.650176465511322,0.6475433707237244,0.695000410079956,0.7460013628005981,1.0
Image_2708,n02480495,"orangutan, orang, orangutang, Pongo pygmaeus",0.5105333924293518,0.49412012100219727,0.5346538424491882,0.5508005023002625,0.5885739922523499,0.6071476936340332,0.6397023797035217,0.6478841304779053,0.6557102203369141,0.69687819480896,0.7332457900047302,1.0
Image_2709,n02480495,"orangutan, orang, orangutang, Pongo pygmaeus",0.4721045196056366,0.4574914574623108,0.47949424386024475,0.4862953722476959,0.5131326913833618,0.5616480112075806,0.613161027431488,0.618955135345459,0.6178198456764221,0.666389524936676,0.729501485824585,1.0
Image_2710,n02480495,"orangutan, orang, orangutang, Pongo pygmaeus",0.469981849193573,0.45084047317504883,0.4794904887676239,0.4920795261859894,0.5257793068885803,0.5638988018035889,0.60739666223526,0.6158451437950134,0.6352695226669312,0.6778284907341003,0.7171433568000793,1.0000001192092896
Image_2711,n02480495,"orangutan, orang, orangutang, Pongo pygmaeus",0.46673768758773804,0.4613368809223175,0.4849846661090851,0.4902281165122986,0.531310498714447,0.5868450403213501,0.6267910599708557,0.6421560049057007,0.6475543975830078,0.6927998661994934,0.7279989123344421,1.0
Image_2712,n02480495,"orangutan, orang, orangutang, Pongo pygmaeus",0.5228007435798645,0.5264176726341248,0.5435575842857361,0.5558587908744812,0.5911815166473389,0.6178588271141052,0.6476802825927734,0.6374090909957886,0.6164456605911255,0.6667677164077759,0.7220310568809509,1.0
Image_2713,n02480495,"orangutan, orang, orangutang, Pongo pygmaeus",0.5147116780281067,0.49213162064552307,0.51479572057724,0.5200505256652832,0.5468664765357971,0.5843627452850342,0.6263075470924377,0.6299868226051331,0.635101854801178,0.672191321849823,0.7217069864273071,0.9999997615814209
Image_2714,n02480495,"orangutan, orang, orangutang, Pongo pygmaeus",0.5346129536628723,0.5222439169883728,0.5526801347732544,0.572280764579773,0.6169641017913818,0.6482730507850647,0.6872789263725281,0.7157240509986877,0.7094058990478516,0.7383216023445129,0.7342557311058044,1.0000001192092896
Image_2715,n02480495,"orangutan, orang, orangutang, Pongo pygmaeus",0.4577009975910187,0.4545842111110687,0.4784698784351349,0.49566659331321716,0.5377393364906311,0.5812914371490479,0.6149744987487793,0.6314147710800171,0.6355504989624023,0.6804208159446716,0.7026817798614502,1.0000001192092896
Image_2716,n02480495,"orangutan, orang, orangutang, Pongo pygmaeus",0.46704643964767456,0.46101415157318115,0.48761603236198425,0.4950076937675476,0.5254160761833191,0.5778869390487671,0.6213412284851074,0.6453657746315002,0.6385514140129089,0.6704732179641724,0.7284059524536133,1.0000001192092896
Image_2717,n02480495,"orangutan, orang, orangutang, Pongo pygmaeus",0.50927734375,0.5024676322937012,0.5263113975524902,0.5374369025230408,0.5747219920158386,0.6132515668869019,0.6606370210647583,0.68215012550354,0.687676191329956,0.7251983880996704,0.7348908185958862,1.0
Image_2718,n02480495,"orangutan, orang, orangutang, Pongo pygmaeus",0.5269898176193237,0.5098873376846313,0.5315810441970825,0.5415511727333069,0.5714514851570129,0.6081241369247437,0.6346241235733032,0.6300126910209656,0.627943754196167,0.6759249567985535,0.7458992600440979,1.000000238418579
Image_2719,n02480495,"orangutan, orang, orangutang, Pongo pygmaeus",0.5160236954689026,0.493572860956192,0.5118765830993652,0.5240325331687927,0.5410794019699097,0.5756945610046387,0.6006968021392822,0.6119786500930786,0.619828999042511,0.6672296524047852,0.7475299835205078,1.0
Image_2720,n02480495,"orangutan, orang, orangutang, Pongo pygmaeus",0.4920266568660736,0.48174920678138733,0.5110934972763062,0.5254679918289185,0.577928364276886,0.6046115756034851,0.6381283402442932,0.6591161489486694,0.6660964488983154,0.7014690637588501,0.7323366403579712,0.9999998807907104
Image_2721,n02480495,"orangutan, orang, orangutang, Pongo pygmaeus",0.46524783968925476,0.4593883156776428,0.474481999874115,0.4683195650577545,0.5045039057731628,0.5579736828804016,0.6101759672164917,0.6149874925613403,0.6008799076080322,0.6509565711021423,0.6978632807731628,0.9999999403953552
Image_2722,n02480495,"orangutan, orang, orangutang, Pongo pygmaeus",0.55827796459198,0.556128978729248,0.5790623426437378,0.5862659215927124,0.6183364987373352,0.6456935405731201,0.6688241958618164,0.671231210231781,0.6612237095832825,0.7081618309020996,0.7418287396430969,1.0000001192092896
Image_2723,n02480495,"orangutan, orang, orangutang, Pongo pygmaeus",0.43927091360092163,0.4406997859477997,0.46510541439056396,0.46833670139312744,0.5087658762931824,0.5584348440170288,0.5960144996643066,0.6057291030883789,0.5936957597732544,0.6463892459869385,0.7140677571296692,0.9999999403953552
Image_2724,n02480495,"orangutan, orang, orangutang, Pongo pygmaeus",0.5237323045730591,0.5319216847419739,0.5547476410865784,0.5648940801620483,0.5997340083122253,0.6123527884483337,0.6496295928955078,0.6596788763999939,0.6458446383476257,0.6971994638442993,0.744694709777832,1.0000003576278687
Image_2725,n02480495,"orangutan, orang, orangutang, Pongo pygmaeus",0.5023043751716614,0.5015832781791687,0.5268104076385498,0.530716598033905,0.5627908706665039,0.6087833046913147,0.6407965421676636,0.6500728726387024,0.6506046056747437,0.6870170831680298,0.7265329957008362,1.0000001192092896
Image_2726,n02480495,"orangutan, orang, orangutang, Pongo pygmaeus",0.4732426702976227,0.4700022339820862,0.49052292108535767,0.4960179626941681,0.5239038467407227,0.5717377066612244,0.618746280670166,0.6171165704727173,0.6039679050445557,0.6498116850852966,0.716453492641449,0.9999998211860657
Image_2727,n02480495,"orangutan, orang, orangutang, Pongo pygmaeus",0.5061880946159363,0.49772489070892334,0.5156108140945435,0.5190337300300598,0.5501940846443176,0.5920155048370361,0.6305869221687317,0.631508469581604,0.6164565682411194,0.6653985381126404,0.7312812805175781,0.9999997019767761
Image_2728,n02480495,"orangutan, orang, orangutang, Pongo pygmaeus",0.5020343065261841,0.48750102519989014,0.5141501426696777,0.5214614868164062,0.5539132356643677,0.5924744009971619,0.6456292867660522,0.6541798114776611,0.6430177092552185,0.6857706308364868,0.7163835763931274,0.9999998211860657
Image_2729,n02480495,"orangutan, orang, orangutang, Pongo pygmaeus",0.4929312467575073,0.4945980906486511,0.51481032371521,0.5231422781944275,0.5589931011199951,0.5934776663780212,0.6290876269340515,0.6396477818489075,0.6265665888786316,0.6597825884819031,0.712128758430481,1.0000003576278687
Image_2730,n02480495,"orangutan, orang, orangutang, Pongo pygmaeus",0.5167849659919739,0.5283218026161194,0.5512096285820007,0.5539642572402954,0.5898839235305786,0.6250093579292297,0.6667537093162537,0.6699087023735046,0.6398158073425293,0.6769168972969055,0.7160987257957458,1.0
Image_2731,n02480495,"orangutan, orang, orangutang, Pongo pygmaeus",0.5456153750419617,0.5376541018486023,0.5725869536399841,0.5948830246925354,0.621013879776001,0.6219314336776733,0.6334340572357178,0.6466113328933716,0.6353775858879089,0.6891873478889465,0.753846287727356,1.0000001192092896
Image_2732,n02480495,"orangutan, orang, orangutang, Pongo pygmaeus",0.514318585395813,0.4971919655799866,0.5233465433120728,0.5296392440795898,0.5580998659133911,0.593359649181366,0.6313512921333313,0.6378827095031738,0.6261241436004639,0.6628456115722656,0.7286984920501709,1.0000001192092896
Image_2733,n02480495,"orangutan, orang, orangutang, Pongo pygmaeus",0.48863574862480164,0.4778691530227661,0.49836695194244385,0.5020227432250977,0.5316105484962463,0.5805186033248901,0.6213458776473999,0.6351969838142395,0.63329017162323,0.6769781112670898,0.7422533631324768,0.9999999403953552
Image_2734,n02480495,"orangutan, orang, orangutang, Pongo pygmaeus",0.48485440015792847,0.46464332938194275,0.48334643244743347,0.4882465600967407,0.5315678119659424,0.569714367389679,0.6075841188430786,0.6186631917953491,0.6335557699203491,0.6953736543655396,0.7431623935699463,0.9999998807907104
Image_2735,n02480495,"orangutan, orang, orangutang, Pongo pygmaeus",0.5375428795814514,0.511644721031189,0.5408232808113098,0.5557543635368347,0.5853987336158752,0.628221869468689,0.6555222868919373,0.672527551651001,0.6680508852005005,0.7090910077095032,0.7293546795845032,1.0000003576278687
