class,layer,change_rate,type,rank
broom,2,-inf,least_critical,2
broom,5,-inf,least_critical,3
"bucket, pail",19,0.192038500411436,critical,1
"bucket, pail",20,0.14187172751873733,critical,2
"bucket, pail",23,0.10921876678708936,critical,3
"bucket, pail",1,-inf,least_critical,1
"bucket, pail",4,-inf,least_critical,2
"bucket, pail",5,-inf,least_critical,3
"bullet train, bullet",20,0.3412779742490966,critical,1
"bullet train, bullet",22,0.1636993834516033,critical,2
"bullet train, bullet",23,0.09312683138297873,critical,3
"bullet train, bullet",1,-inf,least_critical,1
"bullet train, bullet",2,-inf,least_critical,2
"bullet train, bullet",5,-inf,least_critical,3
"butcher shop, meat market",23,0.4639967135856568,critical,1
"butcher shop, meat market",22,0.16574193323396688,critical,2
"butcher shop, meat market",21,0.021970550964119866,critical,3
"butcher shop, meat market",1,-inf,least_critical,1
"butcher shop, meat market",2,-inf,least_critical,2
"butcher shop, meat market",4,-inf,least_critical,3
"candle, taper, wax light",23,0.3637351604701826,critical,1
"candle, taper, wax light",22,0.05743945597617879,critical,2
"candle, taper, wax light",21,0.02739320383808661,critical,3
"candle, taper, wax light",2,-inf,least_critical,1
"candle, taper, wax light",4,-inf,least_critical,2
"candle, taper, wax light",5,-inf,least_critical,3
cannon,22,0.28492067785933617,critical,1
cannon,21,0.18692856480367484,critical,2
cannon,23,0.1153988460451364,critical,3
cannon,2,-inf,least_critical,1
cannon,7,-inf,least_critical,2
cannon,8,-inf,least_critical,3
cardigan,23,0.015825456083985057,critical,1
cardigan,19,0.008046110715949904,critical,2
cardigan,18,0.004297266535577368,critical,3
cardigan,4,-inf,least_critical,1
cardigan,6,-inf,least_critical,2
cardigan,7,-inf,least_critical,3
"cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM",23,0.30073167369351717,critical,1
"cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM",22,0.2563716514271801,critical,2
"cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM",21,0.0808326492168999,critical,3
"cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM",2,-inf,least_critical,1
"cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM",4,-inf,least_critical,2
"cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM",5,-inf,least_critical,3
CD player,23,0.28544344682246453,critical,1
CD player,22,0.20960790987126532,critical,2
CD player,21,0.05684782885015009,critical,3
CD player,2,-inf,least_critical,1
CD player,4,-inf,least_critical,2
CD player,5,-inf,least_critical,3
chain,23,0.27115177249768746,critical,1
chain,22,0.19016430070623758,critical,2
chain,21,0.06061241073068232,critical,3
chain,2,-inf,least_critical,1
chain,4,-inf,least_critical,2
chain,5,-inf,least_critical,3
chest,22,0.2616977055789903,critical,1
chest,19,0.10712152760010216,critical,2
chest,20,0.047683312795124944,critical,3
chest,2,-inf,least_critical,1
chest,4,-inf,least_critical,2
chest,5,-inf,least_critical,3
Christmas stocking,21,0.30862132847309115,critical,1
Christmas stocking,22,0.2356812136224471,critical,2
Christmas stocking,23,0.14983367956243454,critical,3
Christmas stocking,1,-inf,least_critical,1
Christmas stocking,2,-inf,least_critical,2
Christmas stocking,4,-inf,least_critical,3
cliff dwelling,23,0.4103740207757801,critical,1
cliff dwelling,21,0.22065969762232274,critical,2
cliff dwelling,22,0.10818058348770138,critical,3
cliff dwelling,1,-inf,least_critical,1
cliff dwelling,3,-inf,least_critical,2
cliff dwelling,7,-inf,least_critical,3
"computer keyboard, keypad",23,0.5133031290006256,critical,1
"computer keyboard, keypad",22,0.010865461981567794,critical,2
"computer keyboard, keypad",21,0.00023671788278513636,critical,3
"computer keyboard, keypad",2,-inf,least_critical,1
"computer keyboard, keypad",4,-inf,least_critical,2
"computer keyboard, keypad",5,-inf,least_critical,3
"confectionery, confectionary, candy store",19,0.29818900458514697,critical,1
"confectionery, confectionary, candy store",21,0.17365774616599083,critical,2
"confectionery, confectionary, candy store",23,0.06688932655379176,critical,3
"confectionery, confectionary, candy store",1,-inf,least_critical,1
"confectionery, confectionary, candy store",3,-inf,least_critical,2
"confectionery, confectionary, candy store",4,-inf,least_critical,3
convertible,20,0.11709988818503918,critical,1
convertible,23,0.03771682450082153,critical,2
convertible,19,0.015466047334484753,critical,3
convertible,2,-inf,least_critical,1
convertible,3,-inf,least_critical,2
convertible,5,-inf,least_critical,3
crane,23,0.13934272471378795,critical,1
crane,22,0.04731699424737598,critical,2
crane,21,0.016624691882752823,critical,3
crane,2,-inf,least_critical,1
crane,5,-inf,least_critical,2
crane,7,-inf,least_critical,3
"dam, dike, dyke",21,0.21698193630669266,critical,1
"dam, dike, dyke",23,0.08823189947404902,critical,2
"dam, dike, dyke",19,0.07839013339602388,critical,3
"dam, dike, dyke",1,-inf,least_critical,1
"dam, dike, dyke",2,-inf,least_critical,2
"dam, dike, dyke",4,-inf,least_critical,3
desk,23,0.17472956418525426,critical,1
desk,22,0.17154502526856957,critical,2
desk,19,0.12072422927943992,critical,3
desk,2,-inf,least_critical,1
desk,5,-inf,least_critical,2
desk,7,-inf,least_critical,3
"dining table, board",22,0.22083781456633012,critical,1
"dining table, board",21,0.19030693605243867,critical,2
"dining table, board",19,0.17869240446249027,critical,3
"dining table, board",2,-inf,least_critical,1
"dining table, board",4,-inf,least_critical,2
"dining table, board",5,-inf,least_critical,3
drumstick,22,0.08643619634152858,critical,1
drumstick,23,0.029248426532722083,critical,2
drumstick,21,0.019452365563920476,critical,3
drumstick,1,-inf,least_critical,1
drumstick,3,-inf,least_critical,2
drumstick,7,-inf,least_critical,3
dumbbell,22,0.23529147883178667,critical,1
dumbbell,20,0.08409987174905839,critical,2
dumbbell,19,0.07940471983980389,critical,3
dumbbell,2,-inf,least_critical,1
dumbbell,4,-inf,least_critical,2
dumbbell,5,-inf,least_critical,3
"flagpole, flagstaff",23,0.34989596275863966,critical,1
"flagpole, flagstaff",21,0.005584540008968573,critical,2
"flagpole, flagstaff",20,0.0001664351070465992,critical,3
"flagpole, flagstaff",3,-inf,least_critical,1
"flagpole, flagstaff",4,-inf,least_critical,2
"flagpole, flagstaff",7,-inf,least_critical,3
fountain,23,0.24154781554359947,critical,1
fountain,22,0.08696215627714991,critical,2
fountain,21,0.06459558523842135,critical,3
fountain,2,-inf,least_critical,1
fountain,5,-inf,least_critical,2
fountain,12,-inf,least_critical,3
freight car,20,0.4038280087523163,critical,1
freight car,22,0.19621176769025628,critical,2
freight car,23,0.08858891106210642,critical,3
freight car,2,-inf,least_critical,1
freight car,5,-inf,least_critical,2
freight car,7,-inf,least_critical,3
"frying pan, frypan, skillet",23,0.2509227310839924,critical,1
"frying pan, frypan, skillet",22,0.1455294299055822,critical,2
"frying pan, frypan, skillet",20,0.14149539295875008,critical,3
"frying pan, frypan, skillet",1,-inf,least_critical,1
"frying pan, frypan, skillet",2,-inf,least_critical,2
"frying pan, frypan, skillet",5,-inf,least_critical,3
fur coat,23,0.3376606115535833,critical,1
fur coat,22,0.060638651111512454,critical,2
fur coat,20,0.04161705614649692,critical,3
fur coat,2,-inf,least_critical,1
fur coat,4,-inf,least_critical,2
fur coat,5,-inf,least_critical,3
"gasmask, respirator, gas helmet",23,0.2621665715472773,critical,1
"gasmask, respirator, gas helmet",22,0.17509459074935876,critical,2
"gasmask, respirator, gas helmet",21,0.17474670884330412,critical,3
"gasmask, respirator, gas helmet",1,-inf,least_critical,1
"gasmask, respirator, gas helmet",2,-inf,least_critical,2
"gasmask, respirator, gas helmet",4,-inf,least_critical,3
go-kart,20,0.3346789011964575,critical,1
go-kart,23,0.2994076636200771,critical,2
go-kart,21,0.19191370948217812,critical,3
go-kart,1,-inf,least_critical,1
go-kart,7,-inf,least_critical,2
go-kart,8,-inf,least_critical,3
gondola,23,0.3185543585880078,critical,1
gondola,21,0.11349207927654789,critical,2
gondola,6,0.003910977741470572,critical,3
gondola,2,-inf,least_critical,1
gondola,3,-inf,least_critical,2
gondola,5,-inf,least_critical,3
hourglass,23,0.330475987335667,critical,1
hourglass,19,0.20462995724054056,critical,2
hourglass,21,0.11561236757785079,critical,3
hourglass,5,-inf,least_critical,1
hourglass,6,-inf,least_critical,2
hourglass,7,-inf,least_critical,3
iPod,22,0.362567420261912,critical,1
iPod,20,0.07016048162709923,critical,2
iPod,19,0.0683784967614338,critical,3
iPod,1,-inf,least_critical,1
iPod,6,-inf,least_critical,2
iPod,11,-inf,least_critical,3
"jinrikisha, ricksha, rickshaw",23,0.4324374818099568,critical,1
"jinrikisha, ricksha, rickshaw",20,0.14005387170531325,critical,2
"jinrikisha, ricksha, rickshaw",22,0.06297492698258797,critical,3
"jinrikisha, ricksha, rickshaw",1,-inf,least_critical,1
"jinrikisha, ricksha, rickshaw",2,-inf,least_critical,2
"jinrikisha, ricksha, rickshaw",7,-inf,least_critical,3
kimono,23,0.2669080456442316,critical,1
kimono,22,0.2615175331927458,critical,2
kimono,21,0.07504556126943498,critical,3
kimono,1,-inf,least_critical,1
kimono,2,-inf,least_critical,2
kimono,5,-inf,least_critical,3
"lampshade, lamp shade",23,0.3779086746240501,critical,1
"lampshade, lamp shade",19,0.030536588155227952,critical,2
"lampshade, lamp shade",21,0.029941641626646746,critical,3
"lampshade, lamp shade",1,-inf,least_critical,1
"lampshade, lamp shade",2,-inf,least_critical,2
"lampshade, lamp shade",3,-inf,least_critical,3
"lawn mower, mower",21,0.2468036521598697,critical,1
"lawn mower, mower",22,0.1773565754853189,critical,2
"lawn mower, mower",23,0.11861717537976801,critical,3
"lawn mower, mower",1,-inf,least_critical,1
"lawn mower, mower",2,-inf,least_critical,2
"lawn mower, mower",5,-inf,least_critical,3
lifeboat,22,0.24824173985049136,critical,1
lifeboat,19,0.18864525018259887,critical,2
lifeboat,20,0.17422500882297753,critical,3
lifeboat,1,-inf,least_critical,1
lifeboat,2,-inf,least_critical,2
lifeboat,7,-inf,least_critical,3
"limousine, limo",21,0.24132424607523717,critical,1
"limousine, limo",20,0.21792417445045437,critical,2
"limousine, limo",22,0.13923813463421542,critical,3
"limousine, limo",1,-inf,least_critical,1
"limousine, limo",2,-inf,least_critical,2
"limousine, limo",11,-inf,least_critical,3
magnetic compass,23,0.49213951933477806,critical,1
magnetic compass,22,0.10326124853334477,critical,2
magnetic compass,21,0.025020790343332926,critical,3
magnetic compass,2,-inf,least_critical,1
magnetic compass,4,-inf,least_critical,2
magnetic compass,5,-inf,least_critical,3
maypole,23,0.2620755734294653,critical,1
maypole,21,0.24331766925752163,critical,2
maypole,19,0.11534374155104163,critical,3
maypole,4,-inf,least_critical,1
maypole,12,-inf,least_critical,2
maypole,14,-inf,least_critical,3
military uniform,23,0.351051528341195,critical,1
military uniform,22,0.12059726992003567,critical,2
military uniform,21,0.10413879067978997,critical,3
military uniform,1,-inf,least_critical,1
military uniform,2,-inf,least_critical,2
military uniform,3,-inf,least_critical,3
"miniskirt, mini",23,0.42655584192543755,critical,1
"miniskirt, mini",21,0.04622684783302247,critical,2
"miniskirt, mini",20,0.03554148621216884,critical,3
"miniskirt, mini",1,-inf,least_critical,1
"miniskirt, mini",2,-inf,least_critical,2
"miniskirt, mini",7,-inf,least_critical,3
moving van,19,0.3852673246152699,critical,1
moving van,22,0.2882871237862855,critical,2
moving van,21,0.08962412811815734,critical,3
moving van,1,-inf,least_critical,1
moving van,2,-inf,least_critical,2
moving van,4,-inf,least_critical,3
nail,22,0.10811167988926174,critical,1
nail,19,0.047074108272790946,critical,2
nail,9,0.027695447970181697,critical,3
nail,1,-inf,least_critical,1
nail,2,-inf,least_critical,2
nail,5,-inf,least_critical,3
neck brace,23,0.33885255995555785,critical,1
neck brace,21,0.12622889703139664,critical,2
neck brace,22,0.11968462928431109,critical,3
neck brace,1,-inf,least_critical,1
neck brace,2,-inf,least_critical,2
neck brace,5,-inf,least_critical,3
obelisk,23,0.4025598058593459,critical,1
obelisk,21,0.07761281228391458,critical,2
obelisk,22,0.07265575540135613,critical,3
obelisk,3,-inf,least_critical,1
obelisk,7,-inf,least_critical,2
obelisk,9,-inf,least_critical,3
"oboe, hautboy, hautbois",23,0.5383212361078382,critical,1
"oboe, hautboy, hautbois",22,0.12228370205484909,critical,2
"oboe, hautboy, hautbois",21,0.0006115813275343155,critical,3
"oboe, hautboy, hautbois",1,-inf,least_critical,1
"oboe, hautboy, hautbois",4,-inf,least_critical,2
"oboe, hautboy, hautbois",5,-inf,least_critical,3
"organ, pipe organ",22,0.30319682316738183,critical,1
"organ, pipe organ",23,0.19239738373551518,critical,2
"organ, pipe organ",21,0.16159674474271019,critical,3
"organ, pipe organ",2,-inf,least_critical,1
"organ, pipe organ",3,-inf,least_critical,2
"organ, pipe organ",4,-inf,least_critical,3
parking meter,23,0.21233326947258319,critical,1
parking meter,22,0.11570205399737463,critical,2
parking meter,21,0.03738489774754272,critical,3
parking meter,2,-inf,least_critical,1
parking meter,7,-inf,least_critical,2
parking meter,8,-inf,least_critical,3
"pay-phone, pay-station",23,0.46577275081865077,critical,1
"pay-phone, pay-station",21,0.16988226296630274,critical,2
"pay-phone, pay-station",20,0.015252517766721211,critical,3
"pay-phone, pay-station",2,-inf,least_critical,1
"pay-phone, pay-station",5,-inf,least_critical,2
"pay-phone, pay-station",7,-inf,least_critical,3
"picket fence, paling",23,0.22748904479667542,critical,1
"picket fence, paling",20,0.1983566605858505,critical,2
"picket fence, paling",16,0.06959869466722013,critical,3
"picket fence, paling",2,-inf,least_critical,1
"picket fence, paling",4,-inf,least_critical,2
"picket fence, paling",6,-inf,least_critical,3
pill bottle,21,0.31294358728919186,critical,1
pill bottle,23,0.29797391051892197,critical,2
pill bottle,22,0.15468771704472595,critical,3
pill bottle,2,-inf,least_critical,1
pill bottle,7,-inf,least_critical,2
pill bottle,8,-inf,least_critical,3
"plunger, plumber's helper",23,0.15444028162557522,critical,1
"plunger, plumber's helper",21,0.016195913450828804,critical,2
"plunger, plumber's helper",22,0.008140439827366206,critical,3
"plunger, plumber's helper",1,-inf,least_critical,1
"plunger, plumber's helper",2,-inf,least_critical,2
"plunger, plumber's helper",5,-inf,least_critical,3
pole,23,0.0727557286224328,critical,1
pole,22,0.03636175630148501,critical,2
pole,8,0.03197057252749802,critical,3
pole,1,-inf,least_critical,1
pole,3,-inf,least_critical,2
pole,4,-inf,least_critical,3
"police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria",23,0.33635856046341356,critical,1
"police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria",22,0.2213027877546847,critical,2
"police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria",21,0.15887803499586883,critical,3
"police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria",2,-inf,least_critical,1
"police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria",3,-inf,least_critical,2
"police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria",7,-inf,least_critical,3
poncho,23,0.008185956143206571,critical,1
poncho,19,0.0031471916887676325,critical,2
poncho,21,0.002503453315002839,critical,3
poncho,1,-inf,least_critical,1
poncho,5,-inf,least_critical,2
poncho,8,-inf,least_critical,3
"pop bottle, soda bottle",22,0.20363765202186193,critical,1
"pop bottle, soda bottle",23,0.057032580777595265,critical,2
"pop bottle, soda bottle",21,0.017294204405916384,critical,3
"pop bottle, soda bottle",1,-inf,least_critical,1
"pop bottle, soda bottle",2,-inf,least_critical,2
"pop bottle, soda bottle",8,-inf,least_critical,3
potter's wheel,23,0.2605318560070009,critical,1
potter's wheel,19,0.02163053517986555,critical,2
potter's wheel,21,0.019763907605520218,critical,3
potter's wheel,2,-inf,least_critical,1
potter's wheel,5,-inf,least_critical,2
potter's wheel,7,-inf,least_critical,3
"projectile, missile",22,0.21641075177118185,critical,1
"projectile, missile",23,0.20950037039816372,critical,2
"projectile, missile",21,0.19221167849376797,critical,3
"projectile, missile",2,-inf,least_critical,1
"projectile, missile",10,-inf,least_critical,2
"projectile, missile",11,-inf,least_critical,3
"punching bag, punch bag, punching ball, punchball",22,0.31189098898496015,critical,1
"punching bag, punch bag, punching ball, punchball",23,0.167925611527171,critical,2
"punching bag, punch bag, punching ball, punchball",21,0.11782298008125508,critical,3
"punching bag, punch bag, punching ball, punchball",2,-inf,least_critical,1
"punching bag, punch bag, punching ball, punchball",5,-inf,least_critical,2
"punching bag, punch bag, punching ball, punchball",6,-inf,least_critical,3
reel,22,0.17660184381529687,critical,1
reel,20,0.1458855485916138,critical,2
reel,19,0.09228382036089898,critical,3
reel,2,-inf,least_critical,1
reel,4,-inf,least_critical,2
reel,5,-inf,least_critical,3
"refrigerator, icebox",23,0.1974109208583832,critical,1
"refrigerator, icebox",19,0.18239416221738797,critical,2
"refrigerator, icebox",21,0.1809456357825548,critical,3
"refrigerator, icebox",1,-inf,least_critical,1
"refrigerator, icebox",2,-inf,least_critical,2
"refrigerator, icebox",4,-inf,least_critical,3
"remote control, remote",21,0.2943905076326337,critical,1
"remote control, remote",23,0.15113963947165754,critical,2
"remote control, remote",22,0.12885666364978537,critical,3
"remote control, remote",2,-inf,least_critical,1
"remote control, remote",3,-inf,least_critical,2
"remote control, remote",5,-inf,least_critical,3
"rocking chair, rocker",20,0.24766777744342114,critical,1
"rocking chair, rocker",22,0.233093452937901,critical,2
"rocking chair, rocker",23,0.22501663575880237,critical,3
"rocking chair, rocker",3,-inf,least_critical,1
"rocking chair, rocker",5,-inf,least_critical,2
"rocking chair, rocker",7,-inf,least_critical,3
rugby ball,22,0.5548918787387084,critical,1
rugby ball,21,0.17926323806008443,critical,2
rugby ball,23,0.10824708016240037,critical,3
rugby ball,1,-inf,least_critical,1
rugby ball,2,-inf,least_critical,2
rugby ball,5,-inf,least_critical,3
sandal,21,0.18795518990606075,critical,1
sandal,23,0.16499842605320736,critical,2
sandal,19,0.04543060235679151,critical,3
sandal,1,-inf,least_critical,1
sandal,3,-inf,least_critical,2
sandal,4,-inf,least_critical,3
school bus,21,0.48365286943502733,critical,1
school bus,22,0.19905488543678074,critical,2
school bus,20,0.09804369288962334,critical,3
school bus,1,-inf,least_critical,1
school bus,4,-inf,least_critical,2
school bus,11,-inf,least_critical,3
scoreboard,23,0.5294875271639466,critical,1
scoreboard,22,0.11060287226673612,critical,2
scoreboard,21,0.0428240477820873,critical,3
scoreboard,1,-inf,least_critical,1
scoreboard,2,-inf,least_critical,2
scoreboard,4,-inf,least_critical,3
sewing machine,23,0.4321685296211217,critical,1
sewing machine,20,0.24810464187243272,critical,2
sewing machine,21,0.05366099707582184,critical,3
sewing machine,1,-inf,least_critical,1
sewing machine,2,-inf,least_critical,2
sewing machine,4,-inf,least_critical,3
snorkel,19,0.07587504200637342,critical,1
snorkel,17,0.06841164812445641,critical,2
snorkel,21,0.06291918236762287,critical,3
snorkel,2,-inf,least_critical,1
snorkel,5,-inf,least_critical,2
snorkel,7,-inf,least_critical,3
sock,23,0.10143808889086359,critical,1
sock,21,0.032613701937953016,critical,2
sock,19,0.008304861604701723,critical,3
sock,1,-inf,least_critical,1
sock,2,-inf,least_critical,2
sock,7,-inf,least_critical,3
sombrero,23,0.1710405836661812,critical,1
sombrero,21,0.11755366673227402,critical,2
sombrero,22,0.10632138967979701,critical,3
sombrero,1,-inf,least_critical,1
sombrero,3,-inf,least_critical,2
sombrero,5,-inf,least_critical,3
space heater,23,0.15138563015818365,critical,1
space heater,21,0.11205621258704923,critical,2
space heater,22,0.059321079065557614,critical,3
space heater,1,-inf,least_critical,1
space heater,2,-inf,least_critical,2
space heater,4,-inf,least_critical,3
"spider web, spider's web",23,0.21076240358641368,critical,1
"spider web, spider's web",22,0.1419374190620147,critical,2
"spider web, spider's web",21,0.04123622030485423,critical,3
"spider web, spider's web",1,-inf,least_critical,1
"spider web, spider's web",2,-inf,least_critical,2
"spider web, spider's web",4,-inf,least_critical,3
"sports car, sport car",22,0.24600367525592448,critical,1
"sports car, sport car",23,0.20462467512115828,critical,2
"sports car, sport car",21,0.15715924300020567,critical,3
"sports car, sport car",1,-inf,least_critical,1
"sports car, sport car",2,-inf,least_critical,2
"sports car, sport car",5,-inf,least_critical,3
steel arch bridge,23,0.3489493069541641,critical,1
steel arch bridge,22,0.2350040107115638,critical,2
steel arch bridge,21,0.1538090715756698,critical,3
steel arch bridge,2,-inf,least_critical,1
steel arch bridge,4,-inf,least_critical,2
steel arch bridge,5,-inf,least_critical,3
"stopwatch, stop watch",23,0.3484186226739984,critical,1
"stopwatch, stop watch",22,0.1320571026833932,critical,2
"stopwatch, stop watch",21,0.0508144950462156,critical,3
"stopwatch, stop watch",1,-inf,least_critical,1
"stopwatch, stop watch",2,-inf,least_critical,2
"stopwatch, stop watch",5,-inf,least_critical,3
"sunglasses, dark glasses, shades",22,0.15964478768968549,critical,1
"sunglasses, dark glasses, shades",23,0.1390379663161821,critical,2
"sunglasses, dark glasses, shades",21,0.10412704149588538,critical,3
"sunglasses, dark glasses, shades",2,-inf,least_critical,1
"sunglasses, dark glasses, shades",5,-inf,least_critical,2
"sunglasses, dark glasses, shades",7,-inf,least_critical,3
suspension bridge,23,0.2582085108058528,critical,1
suspension bridge,22,0.11509730814839714,critical,2
suspension bridge,21,0.05840413714468015,critical,3
suspension bridge,1,-inf,least_critical,1
suspension bridge,2,-inf,least_critical,2
suspension bridge,4,-inf,least_critical,3
"swimming trunks, bathing trunks",23,0.2881254995097698,critical,1
"swimming trunks, bathing trunks",21,0.04855432090582326,critical,2
"swimming trunks, bathing trunks",22,0.01796334207712791,critical,3
"swimming trunks, bathing trunks",2,-inf,least_critical,1
"swimming trunks, bathing trunks",4,-inf,least_critical,2
"swimming trunks, bathing trunks",5,-inf,least_critical,3
syringe,23,0.20419589689176065,critical,1
syringe,22,0.136246205571515,critical,2
syringe,21,0.06625719915784432,critical,3
syringe,1,-inf,least_critical,1
syringe,2,-inf,least_critical,2
syringe,5,-inf,least_critical,3
teapot,22,0.47476040378678597,critical,1
teapot,23,0.1876692857965827,critical,2
teapot,21,0.07152947224560195,critical,3
teapot,2,-inf,least_critical,1
teapot,5,-inf,least_critical,2
teapot,7,-inf,least_critical,3
"teddy, teddy bear",23,0.27705049841362783,critical,1
"teddy, teddy bear",22,0.13652499696105225,critical,2
"teddy, teddy bear",21,0.010793614563845037,critical,3
"teddy, teddy bear",2,-inf,least_critical,1
"teddy, teddy bear",5,-inf,least_critical,2
"teddy, teddy bear",6,-inf,least_critical,3
"thatch, thatched roof",23,0.4352881749787776,critical,1
"thatch, thatched roof",21,0.12738552098009678,critical,2
"thatch, thatched roof",22,0.0708892379774625,critical,3
"thatch, thatched roof",1,-inf,least_critical,1
"thatch, thatched roof",2,-inf,least_critical,2
"thatch, thatched roof",4,-inf,least_critical,3
torch,19,0.2421420392021537,critical,1
torch,22,0.15207051023840912,critical,2
torch,21,0.14526377320289607,critical,3
torch,1,-inf,least_critical,1
torch,2,-inf,least_critical,2
torch,3,-inf,least_critical,3
tractor,22,0.26122174210846427,critical,1
tractor,20,0.14958232282660908,critical,2
tractor,23,0.13426917491946372,critical,3
tractor,2,-inf,least_critical,1
tractor,5,-inf,least_critical,2
tractor,7,-inf,least_critical,3
triumphal arch,23,0.5119572592061012,critical,1
triumphal arch,22,0.18964834868907934,critical,2
triumphal arch,21,0.056978674601414245,critical,3
triumphal arch,1,-inf,least_critical,1
triumphal arch,2,-inf,least_critical,2
triumphal arch,4,-inf,least_critical,3
"trolleybus, trolley coach, trackless trolley",23,0.3627541939411822,critical,1
"trolleybus, trolley coach, trackless trolley",21,0.015093851726345787,critical,2
"trolleybus, trolley coach, trackless trolley",22,0.012029373822718976,critical,3
"trolleybus, trolley coach, trackless trolley",1,-inf,least_critical,1
"trolleybus, trolley coach, trackless trolley",4,-inf,least_critical,2
"trolleybus, trolley coach, trackless trolley",12,-inf,least_critical,3
turnstile,23,0.11501636346607484,critical,1
turnstile,21,0.003662905347446202,critical,2
turnstile,20,0.0010862710444780516,critical,3
turnstile,1,-inf,least_critical,1
turnstile,2,-inf,least_critical,2
turnstile,7,-inf,least_critical,3
umbrella,19,0.24352480718865993,critical,1
umbrella,22,0.1062544389348477,critical,2
umbrella,23,0.10410445049521516,critical,3
umbrella,1,-inf,least_critical,1
umbrella,4,-inf,least_critical,2
umbrella,5,-inf,least_critical,3
vestment,23,0.3920939076750074,critical,1
vestment,21,0.22101361263048602,critical,2
vestment,20,0.10382157982661742,critical,3
vestment,1,-inf,least_critical,1
vestment,2,-inf,least_critical,2
vestment,4,-inf,least_critical,3
viaduct,23,0.24580445471769058,critical,1
viaduct,22,0.13523727321513435,critical,2
viaduct,21,0.007653935034941245,critical,3
viaduct,1,-inf,least_critical,1
viaduct,4,-inf,least_critical,2
viaduct,5,-inf,least_critical,3
volleyball,22,0.7553716137615265,critical,1
volleyball,20,0.1056034189896309,critical,2
volleyball,23,0.01285108501091603,critical,3
volleyball,1,-inf,least_critical,1
volleyball,3,-inf,least_critical,2
volleyball,4,-inf,least_critical,3
water jug,23,0.2789210885064676,critical,1
water jug,21,0.1197588981431909,critical,2
water jug,19,0.09890126111800784,critical,3
water jug,2,-inf,least_critical,1
water jug,5,-inf,least_critical,2
water jug,7,-inf,least_critical,3
water tower,23,0.5412970215943642,critical,1
water tower,22,0.1701342813466909,critical,2
water tower,21,0.05003351336403285,critical,3
water tower,2,-inf,least_critical,1
water tower,4,-inf,least_critical,2
water tower,5,-inf,least_critical,3
wok,22,0.1653249816433527,critical,1
wok,20,0.06797167491167784,critical,2
wok,19,0.048816724279895425,critical,3
wok,1,-inf,least_critical,1
wok,2,-inf,least_critical,2
wok,3,-inf,least_critical,3
wooden spoon,23,0.17778092908323742,critical,1
wooden spoon,22,0.08543574749608529,critical,2
wooden spoon,21,0.038532290838193144,critical,3
wooden spoon,5,-inf,least_critical,1
wooden spoon,7,-inf,least_critical,2
wooden spoon,10,-inf,least_critical,3
comic book,21,0.1578124779928476,critical,1
comic book,17,0.1401951705478132,critical,2
comic book,19,0.13601022424176334,critical,3
comic book,1,-inf,least_critical,1
comic book,2,-inf,least_critical,2
comic book,4,-inf,least_critical,3
plate,21,0.1597668575868011,critical,1
plate,19,0.018921282285591586,critical,2
plate,18,0.018014448233880105,critical,3
plate,2,-inf,least_critical,1
plate,4,-inf,least_critical,2
plate,5,-inf,least_critical,3
guacamole,23,0.24668785850430142,critical,1
guacamole,22,0.17447369011410052,critical,2
guacamole,21,0.02122463462263113,critical,3
guacamole,1,-inf,least_critical,1
guacamole,2,-inf,least_critical,2
guacamole,5,-inf,least_critical,3
"ice cream, icecream",23,0.18893703060490225,critical,1
"ice cream, icecream",21,0.17056066800308148,critical,2
"ice cream, icecream",20,0.015182314438379762,critical,3
"ice cream, icecream",1,-inf,least_critical,1
"ice cream, icecream",2,-inf,least_critical,2
"ice cream, icecream",4,-inf,least_critical,3
"ice lolly, lolly, lollipop, popsicle",23,0.09025594751990867,critical,1
"ice lolly, lolly, lollipop, popsicle",21,0.033206704980693766,critical,2
"ice lolly, lolly, lollipop, popsicle",10,0.00727667809231208,critical,3
"ice lolly, lolly, lollipop, popsicle",1,-inf,least_critical,1
"ice lolly, lolly, lollipop, popsicle",4,-inf,least_critical,2
"ice lolly, lolly, lollipop, popsicle",11,-inf,least_critical,3
pretzel,23,0.13911870970827295,critical,1
pretzel,22,0.005687568712164657,critical,2
pretzel,21,0.001283480858692173,critical,3
pretzel,1,-inf,least_critical,1
pretzel,2,-inf,least_critical,2
pretzel,5,-inf,least_critical,3
mashed potato,23,0.2250805977502023,critical,1
mashed potato,22,0.03935438359607362,critical,2
mashed potato,21,0.00684741891585872,critical,3
mashed potato,1,-inf,least_critical,1
mashed potato,6,-inf,least_critical,2
mashed potato,7,-inf,least_critical,3
cauliflower,23,0.5819881831812381,critical,1
