class,layer,change_rate,type,rank
Labrador retriever,11,-0.015105080734938343,critical,1
Labrador retriever,10,-0.003513628356158729,critical,2
Labrador retriever,6,-0.0015584226325154327,critical,3
Labrador retriever,9,0.000957076363265523,least_critical,1
Labrador retriever,3,-1.8821246922016283e-05,least_critical,2
Labrador retriever,1,-3.771347925066518e-05,least_critical,3
"German shepherd, German shepherd dog, German police dog, alsatian",11,-0.016841840781271412,critical,1
"German shepherd, German shepherd dog, German police dog, alsatian",10,-0.003319448921829459,critical,2
"German shepherd, German shepherd dog, German police dog, alsatian",6,-0.0013314319588243993,critical,3
"German shepherd, German shepherd dog, German police dog, alsatian",9,0.0012195051461458273,least_critical,1
"German shepherd, German shepherd dog, German police dog, alsatian",7,0.00013735083863139833,least_critical,2
"German shepherd, German shepherd dog, German police dog, alsatian",3,-0.000166079476475723,least_critical,3
standard poodle,11,-0.014968612436205102,critical,1
standard poodle,10,-0.002900278419256209,critical,2
standard poodle,6,-0.0012425913102924804,critical,3
standard poodle,9,0.0009456977248191931,least_critical,1
standard poodle,1,8.386906236410377e-05,least_critical,2
standard poodle,3,-2.4417061358684294e-05,least_critical,3
"tabby, tabby cat",11,-0.014986385460942936,critical,1
"tabby, tabby cat",10,-0.003929897621273987,critical,2
"tabby, tabby cat",6,-0.0011655568331480036,critical,3
"tabby, tabby cat",9,0.0010026685148477633,least_critical,1
"tabby, tabby cat",7,0.00018143368884921546,least_critical,2
"tabby, tabby cat",2,-1.3976339250793002e-05,least_critical,3
Persian cat,11,-0.01502525568008418,critical,1
Persian cat,10,-0.0037985818460583697,critical,2
Persian cat,6,-0.0013207694888114942,critical,3
Persian cat,9,0.0010594443604350148,least_critical,1
Persian cat,7,8.349392563104449e-05,least_critical,2
Persian cat,3,-0.00015168085694312883,least_critical,3
Egyptian cat,11,-0.015150084737688254,critical,1
Egyptian cat,10,-0.003365294057875874,critical,2
Egyptian cat,6,-0.001154247559607021,critical,3
Egyptian cat,9,0.0011123914830386654,least_critical,1
Egyptian cat,7,0.00031422913074492104,least_critical,2
Egyptian cat,2,-8.038856089114671e-05,least_critical,3
"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",11,-0.015340809691697307,critical,1
"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",10,-0.0031591389328241397,critical,2
"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",6,-0.0012239842675626361,critical,3
"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",9,0.0009110620617866459,least_critical,1
"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",7,0.00015714734792710017,least_critical,2
"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",3,-7.001718506217947e-05,least_critical,3
"lion, king of beasts, Panthera leo",11,-0.016732548493891906,critical,1
"lion, king of beasts, Panthera leo",10,-0.003589786682277926,critical,2
"lion, king of beasts, Panthera leo",6,-0.0012427254579961272,critical,3
"lion, king of beasts, Panthera leo",9,0.0009551223181188187,least_critical,1
"lion, king of beasts, Panthera leo",7,5.6403838098042364e-05,least_critical,2
"lion, king of beasts, Panthera leo",8,3.834733739495333e-05,least_critical,3
"brown bear, bruin, Ursus arctos",11,-0.013924854695796922,critical,1
"brown bear, bruin, Ursus arctos",10,-0.0031242759339511397,critical,2
"brown bear, bruin, Ursus arctos",6,-0.0009633058495819614,critical,3
"brown bear, bruin, Ursus arctos",9,0.0008300682157278139,least_critical,1
"brown bear, bruin, Ursus arctos",3,2.513255923985991e-05,least_critical,2
"brown bear, bruin, Ursus arctos",2,-9.023439139127509e-05,least_critical,3
"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",11,-0.014180282875895456,critical,1
"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",10,-0.0018245678022503799,critical,2
"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",6,-0.0011312825791537778,critical,3
"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",9,0.0006514653377234954,least_critical,1
"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",7,0.0003468622639775272,least_critical,2
"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",1,9.634578600525509e-05,least_critical,3
fly,11,-0.015318268239498086,critical,1
fly,10,-0.0016508951783180282,critical,2
fly,6,-0.0011564904823899227,critical,3
fly,9,0.0009944685176014947,least_critical,1
fly,7,0.0003420015051960948,least_critical,2
fly,1,0.00021193010732531783,least_critical,3
bee,11,-0.014016346558928432,critical,1
bee,10,-0.0015350026264786803,critical,2
bee,6,-0.0011445722356438637,critical,3
bee,9,0.0006735188886523233,least_critical,1
bee,7,0.00013819225132466473,least_critical,2
bee,1,0.00010730598121880611,least_critical,3
"grasshopper, hopper",11,-0.014125229623168653,critical,1
"grasshopper, hopper",10,-0.001903084628283985,critical,2
"grasshopper, hopper",6,-0.001139615941792729,critical,3
"grasshopper, hopper",9,0.0009300619363784846,least_critical,1
"grasshopper, hopper",7,0.00016547046601772877,least_critical,2
"grasshopper, hopper",1,0.00010677987709641415,least_critical,3
"walking stick, walkingstick, stick insect",11,-0.013548410963267048,critical,1
"walking stick, walkingstick, stick insect",10,-0.0018728698045015289,critical,2
"walking stick, walkingstick, stick insect",6,-0.001201933771371842,critical,3
"walking stick, walkingstick, stick insect",9,0.0008446487970650285,least_critical,1
"walking stick, walkingstick, stick insect",7,0.0002757418155670214,least_critical,2
"walking stick, walkingstick, stick insect",1,1.2483764439824574e-05,least_critical,3
"cockroach, roach",11,-0.013833876419812392,critical,1
"cockroach, roach",10,-0.0020211911201476994,critical,2
"cockroach, roach",6,-0.0011300896666943932,critical,3
"cockroach, roach",9,0.000981655400246374,least_critical,1
"cockroach, roach",7,0.0003945962898433235,least_critical,2
"cockroach, roach",3,7.118899375201451e-05,least_critical,3
"mantis, mantid",11,-0.013765521887689775,critical,1
"mantis, mantid",10,-0.0018136858940124671,critical,2
"mantis, mantid",6,-0.0012241620011627617,critical,3
"mantis, mantid",9,0.0006936162710189861,least_critical,1
"mantis, mantid",7,0.0004572859779000144,least_critical,2
"mantis, mantid",1,2.9538143426176278e-05,least_critical,3
"dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk",11,-0.014497254267334886,critical,1
"dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk",10,-0.0018422961793839992,critical,2
"dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk",6,-0.001277037598192688,critical,3
"dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk",9,0.0007574667595326955,least_critical,1
"dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk",7,0.0004492403008043745,least_critical,2
"dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk",1,8.440600708126134e-05,least_critical,3
"monarch, monarch butterfly, milkweed butterfly, Danaus plexippus",11,-0.015323134437203356,critical,1
"monarch, monarch butterfly, milkweed butterfly, Danaus plexippus",10,-0.0022345769405365014,critical,2
"monarch, monarch butterfly, milkweed butterfly, Danaus plexippus",6,-0.001146567519754168,critical,3
"monarch, monarch butterfly, milkweed butterfly, Danaus plexippus",9,0.000769722145050767,least_critical,1
"monarch, monarch butterfly, milkweed butterfly, Danaus plexippus",7,0.0006489005871117108,least_critical,2
"monarch, monarch butterfly, milkweed butterfly, Danaus plexippus",1,0.0002752976678311765,least_critical,3
"sulphur butterfly, sulfur butterfly",11,-0.014951184615492774,critical,1
"sulphur butterfly, sulfur butterfly",10,-0.001845467928797008,critical,2
"sulphur butterfly, sulfur butterfly",6,-0.0009768104925751697,critical,3
"sulphur butterfly, sulfur butterfly",9,0.0006043276749551317,least_critical,1
"sulphur butterfly, sulfur butterfly",7,0.0002940077707171522,least_critical,2
"sulphur butterfly, sulfur butterfly",1,0.00017149016261099742,least_critical,3
"sea cucumber, holothurian",11,-0.012150204107165292,critical,1
"sea cucumber, holothurian",10,-0.0016650397144257999,critical,2
"sea cucumber, holothurian",4,-0.0007661213167011877,critical,3
"sea cucumber, holothurian",9,0.0005694629997015088,least_critical,1
"sea cucumber, holothurian",7,0.00019769538193940318,least_critical,2
"sea cucumber, holothurian",1,0.00012920817360282354,least_critical,3
"guinea pig, Cavia cobaya",11,-0.014891467541456175,critical,1
"guinea pig, Cavia cobaya",10,-0.0021955760754644883,critical,2
"guinea pig, Cavia cobaya",6,-0.0011230599321424908,critical,3
"guinea pig, Cavia cobaya",9,0.0013491430506110264,least_critical,1
"guinea pig, Cavia cobaya",7,0.00010642785578966404,least_critical,2
"guinea pig, Cavia cobaya",3,1.87210179865456e-05,least_critical,3
"hog, pig, grunter, squealer, Sus scrofa",11,-0.012587590422481252,critical,1
"hog, pig, grunter, squealer, Sus scrofa",10,-0.0028006766363978426,critical,2
"hog, pig, grunter, squealer, Sus scrofa",4,-0.0010017477348446824,critical,3
"hog, pig, grunter, squealer, Sus scrofa",9,0.0010765121877193504,least_critical,1
"hog, pig, grunter, squealer, Sus scrofa",7,0.00020633468404412415,least_critical,2
"hog, pig, grunter, squealer, Sus scrofa",3,9.842738509177607e-05,least_critical,3
ox,11,-0.013794378284364885,critical,1
ox,10,-0.0022184237651526988,critical,2
ox,6,-0.0009826392494142015,critical,3
ox,9,0.0010478013567626482,least_critical,1
ox,3,0.00016923714429140785,least_critical,2
ox,7,0.00013739299029111134,least_critical,3
bison,11,-0.01328814983367915,critical,1
bison,10,-0.0027547084167599597,critical,2
bison,6,-0.0010220731981098515,critical,3
bison,9,0.0009453844651579717,least_critical,1
bison,3,0.00015105122700333554,least_critical,2
bison,7,0.00013090752065181809,least_critical,3
"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",11,-0.01405821708962316,critical,1
"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",10,-0.002068348452448852,critical,2
"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",6,-0.000879259835928679,critical,3
"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",9,0.0007606840878725089,least_critical,1
"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",7,0.00015681168064475386,least_critical,2
"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",3,3.647098317743902e-05,least_critical,3
gazelle,11,-0.014541708230972238,critical,1
gazelle,10,-0.002000206485390666,critical,2
gazelle,6,-0.0010078905895352375,critical,3
gazelle,9,0.0008387062326073724,least_critical,1
gazelle,7,0.00023915080353618598,least_critical,2
gazelle,3,6.981447339057117e-05,least_critical,3
"Arabian camel, dromedary, Camelus dromedarius",11,-0.015202336348593182,critical,1
"Arabian camel, dromedary, Camelus dromedarius",10,-0.002797268573194747,critical,2
"Arabian camel, dromedary, Camelus dromedarius",6,-0.0009543056599795874,critical,3
"Arabian camel, dromedary, Camelus dromedarius",9,0.0008340822160243962,least_critical,1
"Arabian camel, dromedary, Camelus dromedarius",1,-9.315367788077095e-06,least_critical,2
"Arabian camel, dromedary, Camelus dromedarius",7,-6.320971995591937e-05,least_critical,3
"orangutan, orang, orangutang, Pongo pygmaeus",11,-0.013662269059568593,critical,1
"orangutan, orang, orangutang, Pongo pygmaeus",10,-0.003149539344012733,critical,2
"orangutan, orang, orangutang, Pongo pygmaeus",6,-0.0009146830998361111,critical,3
"orangutan, orang, orangutang, Pongo pygmaeus",9,0.0008794127032160717,least_critical,1
"orangutan, orang, orangutang, Pongo pygmaeus",7,9.068490937352847e-05,least_critical,2
"orangutan, orang, orangutang, Pongo pygmaeus",1,-7.379222661257206e-05,least_critical,3
"chimpanzee, chimp, Pan troglodytes",11,-0.014532850813120555,critical,1
"chimpanzee, chimp, Pan troglodytes",10,-0.003178027961403129,critical,2
"chimpanzee, chimp, Pan troglodytes",6,-0.00137781847268343,critical,3
"chimpanzee, chimp, Pan troglodytes",9,0.001069243624806402,least_critical,1
"chimpanzee, chimp, Pan troglodytes",7,0.00016182821244001624,least_critical,2
"chimpanzee, chimp, Pan troglodytes",3,-4.785023629671342e-06,least_critical,3
baboon,11,-0.013931414969265416,critical,1
baboon,10,-0.0028723588772118034,critical,2
baboon,6,-0.0011539177969097994,critical,3
baboon,9,0.0008049443177878847,least_critical,1
baboon,7,0.00018955169245600187,least_critical,2
baboon,3,-5.292542278767867e-05,least_critical,3
"African elephant, Loxodonta africana",11,-0.015321049205958791,critical,1
"African elephant, Loxodonta africana",10,-0.0027444238588213918,critical,2
"African elephant, Loxodonta africana",6,-0.0010767319425940489,critical,3
"African elephant, Loxodonta africana",9,0.0008987213112413885,least_critical,1
"African elephant, Loxodonta africana",7,0.00011426726356148637,least_critical,2
"African elephant, Loxodonta africana",3,8.44833254814055e-05,least_critical,3
"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",11,-0.014058191105723325,critical,1
"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",10,-0.002320209816098222,critical,2
"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",6,-0.001088730469346058,critical,3
"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",9,0.0010505882836878404,least_critical,1
"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",7,-3.741811960927127e-06,least_critical,2
"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",3,-4.676453769207958e-05,least_critical,3
abacus,11,-0.014216084927320436,critical,1
abacus,10,-0.001488335486501454,critical,2
abacus,2,-0.0008562835305929162,critical,3
abacus,7,0.0005751866847276653,least_critical,1
abacus,9,0.0003353322669863712,least_critical,2
abacus,1,0.00024995539337396497,least_critical,3
"academic gown, academic robe, judge's robe",11,-0.014738762304186763,critical,1
"academic gown, academic robe, judge's robe",10,-0.003231619931757466,critical,2
"academic gown, academic robe, judge's robe",6,-0.0009766118042170875,critical,3
"academic gown, academic robe, judge's robe",9,0.0008957876265048952,least_critical,1
"academic gown, academic robe, judge's robe",7,-5.274629220367033e-05,least_critical,2
"academic gown, academic robe, judge's robe",3,-8.133711293340645e-05,least_critical,3
altar,11,-0.015355503018945407,critical,1
altar,4,-0.00077495733276009,critical,2
altar,10,-0.000583690665662287,critical,3
altar,9,0.0005704703368246498,least_critical,1
altar,7,0.00013233777135610372,least_critical,2
altar,3,-0.00017299877479671696,least_critical,3
apron,11,-0.012809203080832905,critical,1
apron,10,-0.0021410147100687053,critical,2
apron,8,-0.0007987653277814425,critical,3
apron,9,0.0008021640963852428,least_critical,1
apron,7,0.00026222420856356066,least_critical,2
apron,1,0.00018218424171208628,least_critical,3
"backpack, back pack, knapsack, packsack, rucksack, haversack",11,-0.013465237598866173,critical,1
"backpack, back pack, knapsack, packsack, rucksack, haversack",10,-0.003590501286089426,critical,2
"backpack, back pack, knapsack, packsack, rucksack, haversack",6,-0.0013150151073932671,critical,3
"backpack, back pack, knapsack, packsack, rucksack, haversack",9,0.0007888119854033079,least_critical,1
"backpack, back pack, knapsack, packsack, rucksack, haversack",7,0.00035684851929546416,least_critical,2
"backpack, back pack, knapsack, packsack, rucksack, haversack",3,8.755866438149573e-05,least_critical,3
"bannister, banister, balustrade, balusters, handrail",11,-0.013209374472498855,critical,1
"bannister, banister, balustrade, balusters, handrail",10,-0.0018689079582691111,critical,2
"bannister, banister, balustrade, balusters, handrail",6,-0.0010591603070497536,critical,3
"bannister, banister, balustrade, balusters, handrail",7,0.0003713699989020859,least_critical,1
"bannister, banister, balustrade, balusters, handrail",9,0.00029308261349797644,least_critical,2
"bannister, banister, balustrade, balusters, handrail",3,-7.906762883066326e-05,least_critical,3
barbershop,11,-0.013613364323973604,critical,1
barbershop,10,-0.0017395201884210197,critical,2
barbershop,2,-0.0006488887779414615,critical,3
barbershop,9,0.0005387672781944335,least_critical,1
barbershop,3,3.845706582069133e-05,least_critical,2
barbershop,1,2.476675435900133e-05,least_critical,3
barn,11,-0.013077615946531245,critical,1
barn,10,-0.00162051791325212,critical,2
barn,6,-0.0008123407140374263,critical,3
barn,9,0.00033379413187503877,least_critical,1
barn,7,0.00011137194931507,least_critical,2
barn,3,8.280254900454656e-05,least_critical,3
"barrel, cask",11,-0.014195777103304816,critical,1
"barrel, cask",10,-0.002597992625087496,critical,2
"barrel, cask",8,-0.0007516653090715412,critical,3
"barrel, cask",9,0.0007471852563321543,least_critical,1
"barrel, cask",3,8.085168898104567e-05,least_critical,2
"barrel, cask",7,5.815535783768727e-05,least_critical,3
basketball,11,-0.0117494136281311,critical,1
basketball,10,-0.007275688145309687,critical,2
basketball,8,-0.0013876881822943825,critical,3
basketball,1,0.0013046966493129725,least_critical,1
basketball,7,0.0008468195609748451,least_critical,2
basketball,4,0.00016997165977955184,least_critical,3
"bathtub, bathing tub, bath, tub",11,-0.011464340444654175,critical,1
"bathtub, bathing tub, bath, tub",10,-0.004937345385551455,critical,2
"bathtub, bathing tub, bath, tub",6,-0.001426813229918479,critical,3
"bathtub, bathing tub, bath, tub",9,0.0005756463296711506,least_critical,1
"bathtub, bathing tub, bath, tub",5,0.0003071656450629248,least_critical,2
"bathtub, bathing tub, bath, tub",3,0.00021794134750962452,least_critical,3
"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",11,-0.01607594966888423,critical,1
