Image,True_WNID,True_Label,layer_0,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11
Image_343,n01768244,trilobite,3.387404203414917,3.4435718059539795,3.3124048709869385,3.302987575531006,3.196989059448242,3.12515926361084,3.004818916320801,2.912343978881836,2.8327512741088867,3.075850009918213,2.9096486568450928,0.0
Image_344,n01768244,trilobite,3.595989465713501,3.638401746749878,3.4644691944122314,3.420553684234619,3.340311050415039,3.2782464027404785,3.175921678543091,3.341510534286499,3.211130380630493,3.465047836303711,3.175387382507324,0.0
Image_345,n01768244,trilobite,3.613070487976074,3.5981502532958984,3.4405765533447266,3.5527310371398926,3.359583854675293,3.4546844959259033,3.204209566116333,3.2612619400024414,2.9770586490631104,3.116940975189209,3.1759958267211914,0.0
Image_346,n01768244,trilobite,3.1469879150390625,3.2312378883361816,3.177013874053955,3.223588228225708,3.035111427307129,3.0876259803771973,2.8698904514312744,2.855367422103882,2.762343645095825,3.0226430892944336,2.522012233734131,0.0
Image_347,n01768244,trilobite,3.4184787273406982,3.484828233718872,3.2962217330932617,3.3414716720581055,3.1964099407196045,3.2554938793182373,3.0171217918395996,2.9300341606140137,2.724432945251465,2.7579598426818848,2.3217110633850098,0.0
Image_348,n01768244,trilobite,3.168398857116699,3.217953681945801,3.106710910797119,3.1325411796569824,2.941708564758301,3.058708429336548,2.8184266090393066,2.852978229522705,2.817368507385254,2.930032253265381,2.4898529052734375,0.0
Image_349,n01768244,trilobite,3.6684625148773193,3.654606580734253,3.592971086502075,3.5610010623931885,3.380915641784668,3.393393039703369,3.1706676483154297,3.2195169925689697,3.0561842918395996,3.3137693405151367,2.856764793395996,0.0
Image_350,n01768244,trilobite,3.559309720993042,3.585010051727295,3.4701790809631348,3.5120859146118164,3.3377914428710938,3.3108606338500977,3.047332763671875,3.225884437561035,3.104731559753418,3.3717870712280273,3.0428714752197266,0.0
Image_351,n01770393,scorpion,3.433720588684082,3.4514636993408203,3.336030960083008,3.340501070022583,3.221914768218994,3.125056743621826,2.8806264400482178,2.972670316696167,2.723769426345825,2.9061336517333984,2.652958869934082,0.0
Image_352,n01770393,scorpion,3.2726378440856934,3.2753641605377197,3.1811347007751465,3.1684606075286865,3.005699872970581,2.937617778778076,2.6608476638793945,2.7679953575134277,2.71980357170105,2.881709098815918,2.2889041900634766,0.0
Image_353,n01770393,scorpion,3.180845260620117,3.307054042816162,3.1953134536743164,3.1693756580352783,3.0754916667938232,3.130125045776367,2.8681347370147705,2.950455904006958,2.746954917907715,2.8163137435913086,2.4959752559661865,0.0
Image_354,n01770393,scorpion,3.265806198120117,3.2244873046875,3.164203405380249,3.159374475479126,2.998746871948242,2.960070848464966,2.5440824031829834,2.848588228225708,2.63531494140625,2.895028591156006,2.5647943019866943,0.0
Image_355,n01770393,scorpion,3.116203546524048,3.1642870903015137,3.068134069442749,3.052178144454956,2.931558847427368,2.9153947830200195,2.821958065032959,2.855361223220825,2.733459711074829,2.894742488861084,2.361299514770508,0.0
Image_356,n01770393,scorpion,3.7237296104431152,3.749781608581543,3.5972723960876465,3.6354434490203857,3.453731060028076,3.4314534664154053,3.2898895740509033,3.4277267456054688,3.125911235809326,3.3170578479766846,2.862159013748169,0.0
Image_357,n01770393,scorpion,3.618610143661499,3.6230664253234863,3.625033378601074,3.620131492614746,3.385533332824707,3.282945156097412,3.140387535095215,3.333531141281128,3.0821826457977295,3.103328227996826,2.722896099090576,0.0
Image_358,n01770393,scorpion,3.1770360469818115,3.1568000316619873,3.0526089668273926,3.085878372192383,2.9529454708099365,2.8768324851989746,2.659224510192871,2.781569719314575,2.593068838119507,2.811718225479126,2.514707088470459,0.0
Image_359,n01770393,scorpion,4.834896564483643,4.797930717468262,4.633352756500244,4.552883148193359,4.421888828277588,4.406848907470703,3.9579641819000244,3.9657223224639893,3.9357690811157227,4.164034843444824,3.886491298675537,0.0
Image_360,n01770393,scorpion,3.3076915740966797,3.3925225734710693,3.3577277660369873,3.3421616554260254,3.2560110092163086,3.164740800857544,2.886789321899414,2.94382381439209,2.8525118827819824,3.037374258041382,2.619342565536499,0.0
Image_361,n01770393,scorpion,3.08164644241333,3.120654582977295,3.055621385574341,3.015799045562744,2.8941657543182373,2.896592378616333,2.7006685733795166,2.906956195831299,2.6974337100982666,2.9379193782806396,2.3981504440307617,0.0
Image_362,n01770393,scorpion,3.5248405933380127,3.516355037689209,3.343153953552246,3.3080990314483643,3.128110647201538,3.015130043029785,3.1009631156921387,3.184636116027832,3.069580078125,3.0639727115631104,2.657186985015869,0.0
Image_363,n01770393,scorpion,2.7251052856445312,2.758481502532959,2.7338368892669678,2.731426954269409,2.644510269165039,2.6753242015838623,2.5265135765075684,2.7253527641296387,2.371760368347168,2.350583553314209,2.0689220428466797,0.0
Image_364,n01770393,scorpion,3.4941787719726562,3.422666549682617,3.310467481613159,3.29499888420105,3.092944860458374,2.986358880996704,2.9114511013031006,2.938603162765503,2.830385446548462,3.013441801071167,2.8149116039276123,0.0
Image_365,n01770393,scorpion,2.609274387359619,2.634701728820801,2.5547966957092285,2.5662903785705566,2.4556994438171387,2.454791307449341,2.3766837120056152,2.3470816612243652,2.1916065216064453,2.3821451663970947,2.018538475036621,0.0
Image_366,n01770393,scorpion,3.2352705001831055,3.2660610675811768,3.2562167644500732,3.19576358795166,3.0714921951293945,2.9875426292419434,2.834012508392334,3.0167770385742188,2.74751353263855,2.795712471008301,2.450805187225342,0.0
Image_367,n01770393,scorpion,3.7433338165283203,3.7283644676208496,3.5079026222229004,3.4839305877685547,3.242657423019409,3.2317285537719727,2.9431893825531006,3.0749993324279785,3.0634167194366455,3.1845357418060303,2.4767580032348633,0.0
Image_368,n01770393,scorpion,2.7008984088897705,2.743628740310669,2.6546764373779297,2.674567937850952,2.534316301345825,2.5093746185302734,2.3369460105895996,2.3911631107330322,2.2289013862609863,2.5043413639068604,2.011171340942383,0.0
Image_369,n01770393,scorpion,4.281033515930176,4.288783550262451,4.105192184448242,4.172561168670654,4.022316932678223,3.9216794967651367,3.5686609745025635,3.593391180038452,3.3933050632476807,3.618558645248413,3.33486270904541,0.0
Image_370,n01770393,scorpion,3.579832077026367,3.610978603363037,3.5956454277038574,3.595937728881836,3.3748254776000977,3.3556079864501953,3.199233293533325,3.233895778656006,3.2671098709106445,3.3548877239227295,2.9226138591766357,0.0
Image_371,n01770393,scorpion,4.366508483886719,4.3769049644470215,4.180281162261963,4.255244731903076,4.115212440490723,3.976264715194702,3.6966018676757812,3.906987190246582,3.6240594387054443,3.874100923538208,3.2696845531463623,0.0
Image_372,n01770393,scorpion,4.261638641357422,4.185786724090576,4.091651439666748,4.130392074584961,3.891885995864868,3.7685317993164062,3.501646041870117,3.5049469470977783,3.4183526039123535,3.6928491592407227,3.132974863052368,0.0
Image_373,n01770393,scorpion,3.3464202880859375,3.2752652168273926,3.1730546951293945,3.172464609146118,3.018056631088257,2.9875621795654297,2.7221317291259766,2.895010471343994,2.8268566131591797,2.9806835651397705,2.455446481704712,0.0
Image_374,n01770393,scorpion,3.3957958221435547,3.3797261714935303,3.2270092964172363,3.2185144424438477,3.0544960498809814,3.018484592437744,2.859896183013916,2.8413140773773193,2.6782381534576416,2.8722753524780273,2.658742904663086,0.0
Image_375,n01770393,scorpion,2.998086452484131,3.0634212493896484,2.9382827281951904,2.9103713035583496,2.8387961387634277,2.8392014503479004,2.6896917819976807,2.727679491043091,2.5963845252990723,2.7248928546905518,2.3659725189208984,0.0
Image_376,n01770393,scorpion,3.94486141204834,3.9842827320098877,3.8389785289764404,3.930222749710083,3.7445363998413086,3.6862456798553467,3.401240825653076,3.5282657146453857,3.3944802284240723,3.5427541732788086,3.152378559112549,0.0
Image_377,n01770393,scorpion,4.286645889282227,4.313611030578613,4.055510520935059,4.076591968536377,4.041624546051025,3.9963958263397217,3.8715450763702393,3.8994786739349365,3.6552746295928955,3.719477653503418,3.334596633911133,0.0
Image_378,n01770393,scorpion,3.030134916305542,3.0296666622161865,2.9624392986297607,2.922630548477173,2.772334575653076,2.776186943054199,2.482562780380249,2.7059061527252197,2.5634701251983643,2.746854543685913,2.40854549407959,0.0
Image_379,n01770393,scorpion,3.532430410385132,3.5444552898406982,3.380746841430664,3.375730276107788,3.2468810081481934,3.146664619445801,2.8694891929626465,3.0498969554901123,2.988762140274048,3.1276724338531494,2.841851234436035,0.0
Image_380,n01770393,scorpion,3.9220333099365234,3.8382086753845215,3.6618552207946777,3.679168701171875,3.586418390274048,3.5531156063079834,3.2525382041931152,3.2245569229125977,3.0879411697387695,3.399360418319702,2.9675772190093994,0.0
Image_381,n01770393,scorpion,3.2000818252563477,3.16972279548645,3.050295829772949,3.113940715789795,2.9839630126953125,2.9169929027557373,2.7017264366149902,2.8031647205352783,2.669915199279785,2.8025872707366943,2.3939614295959473,0.0
Image_382,n01770393,scorpion,2.910768747329712,2.9660613536834717,2.834108829498291,2.7611000537872314,2.6988954544067383,2.782688617706299,2.5726675987243652,2.606853723526001,2.482750654220581,2.57200288772583,2.3027801513671875,0.0
Image_383,n01770393,scorpion,3.345364570617676,3.3440768718719482,3.2392454147338867,3.2101855278015137,3.020538091659546,2.8906543254852295,2.7675247192382812,2.828169822692871,2.7326624393463135,2.809602737426758,2.4038782119750977,0.0
Image_384,n01770393,scorpion,3.3829267024993896,3.334928512573242,3.2708497047424316,3.2237255573272705,3.0122132301330566,2.944927930831909,2.7778146266937256,2.772286891937256,2.5796804428100586,2.694272041320801,2.124250888824463,0.0
Image_385,n01770393,scorpion,3.2857935428619385,3.275636672973633,3.23604679107666,3.2276384830474854,3.0372226238250732,2.9990713596343994,2.8114776611328125,2.880949020385742,2.6291229724884033,2.9129998683929443,2.412860155105591,0.0
Image_386,n01770393,scorpion,3.435988187789917,3.465627431869507,3.3650777339935303,3.3369028568267822,3.265329599380493,3.164088487625122,2.8754498958587646,2.9870147705078125,2.8097569942474365,2.7807390689849854,2.3305718898773193,0.0
Image_387,n01770393,scorpion,2.7652039527893066,2.799144983291626,2.6822245121002197,2.7643203735351562,2.6079821586608887,2.507512092590332,2.32161283493042,2.5400571823120117,2.442176103591919,2.6143224239349365,2.360363483428955,0.0
Image_388,n01770393,scorpion,2.983186721801758,3.073437213897705,2.9333722591400146,2.918691635131836,2.7489874362945557,2.747868061065674,2.59951114654541,2.608003616333008,2.5902392864227295,2.814918279647827,2.314850091934204,0.0
Image_389,n01770393,scorpion,3.73783540725708,3.7540597915649414,3.646881103515625,3.6285364627838135,3.437645196914673,3.3846325874328613,3.2030999660491943,3.2351279258728027,3.042614698410034,3.296706199645996,2.705031394958496,0.0
Image_390,n01770393,scorpion,3.609860897064209,3.579418420791626,3.4898786544799805,3.4374327659606934,3.2366886138916016,3.203902244567871,3.0564985275268555,3.076678991317749,2.9194893836975098,3.026982307434082,2.665976047515869,0.0
Image_391,n01770393,scorpion,3.0689074993133545,3.129136562347412,2.915616989135742,2.8816299438476562,2.7589125633239746,2.702685594558716,2.460096836090088,2.533616542816162,2.510538101196289,2.7052106857299805,2.204042673110962,0.0
Image_392,n01770393,scorpion,2.999617576599121,3.0701546669006348,2.9273312091827393,2.966538667678833,2.805908441543579,2.7531652450561523,2.559952974319458,2.6830992698669434,2.6198742389678955,2.717970371246338,2.357051134109497,0.0
Image_393,n01770393,scorpion,3.1784491539001465,3.189572811126709,3.1218535900115967,3.0688588619232178,2.9594414234161377,2.9446964263916016,2.7256174087524414,2.9038302898406982,2.803178071975708,2.7844743728637695,2.303161859512329,0.0
Image_394,n01770393,scorpion,4.272441864013672,4.310535430908203,4.1388139724731445,4.083084583282471,3.9295520782470703,3.988156795501709,3.5858631134033203,3.6638739109039307,3.5803465843200684,3.7027575969696045,3.459584951400757,0.0
Image_395,n01770393,scorpion,3.495314836502075,3.484241247177124,3.42803955078125,3.4515552520751953,3.2424886226654053,3.1978940963745117,3.0367650985717773,3.152939558029175,2.9067862033843994,3.120973587036133,2.6346969604492188,0.0
Image_396,n01770393,scorpion,3.882827043533325,3.969907522201538,3.7148277759552,3.7710459232330322,3.654637336730957,3.6078553199768066,3.364440679550171,3.392899990081787,3.231473684310913,3.404644250869751,2.954449415206909,0.0
Image_397,n01770393,scorpion,3.5463778972625732,3.5683813095092773,3.4691708087921143,3.522310733795166,3.340407609939575,3.3163444995880127,3.116666793823242,3.186279535293579,3.0442376136779785,3.086312770843506,2.634913682937622,0.0
Image_398,n01770393,scorpion,3.3327887058258057,3.389875888824463,3.289025068283081,3.3053112030029297,3.18083119392395,3.175297260284424,2.944058418273926,3.1060335636138916,2.9006049633026123,3.02754545211792,2.6446192264556885,0.0
Image_399,n01770393,scorpion,2.8734631538391113,2.9524712562561035,2.82080078125,2.773369789123535,2.647520065307617,2.686014175415039,2.5814144611358643,2.6463561058044434,2.4862661361694336,2.6070117950439453,2.2253990173339844,0.0
Image_400,n01770393,scorpion,3.7776358127593994,3.7470715045928955,3.624676465988159,3.61834716796875,3.459036350250244,3.418113946914673,3.217055559158325,3.313753366470337,3.2231392860412598,3.3641912937164307,2.8120670318603516,0.0
Image_401,n01774384,"black widow, Latrodectus mactans",3.5940558910369873,3.6290905475616455,3.477048397064209,3.529050827026367,3.4764909744262695,3.3422458171844482,2.9799888134002686,3.1516828536987305,3.040240526199341,3.228109359741211,2.7591211795806885,0.0
Image_402,n01774384,"black widow, Latrodectus mactans",3.2901673316955566,3.223985195159912,3.1210439205169678,3.152961492538452,3.0353260040283203,2.8938918113708496,2.6368136405944824,2.775759220123291,2.6518263816833496,2.7737250328063965,2.429098606109619,0.0
Image_403,n01774384,"black widow, Latrodectus mactans",3.3579676151275635,3.3539507389068604,3.210869073867798,3.233844041824341,3.123898506164551,3.125375747680664,2.796942949295044,2.8378524780273438,2.6236493587493896,2.778067111968994,2.3970577716827393,0.0
Image_404,n01774384,"black widow, Latrodectus mactans",3.4361977577209473,3.5061168670654297,3.3575186729431152,3.3663275241851807,3.2791450023651123,3.258824348449707,3.062000036239624,3.245762825012207,3.095707893371582,3.1353371143341064,2.6075167655944824,0.0
Image_405,n01774384,"black widow, Latrodectus mactans",3.3785476684570312,3.3809094429016113,3.233539342880249,3.227173089981079,3.131378173828125,3.047178268432617,2.8615493774414062,3.0380492210388184,3.0352492332458496,3.1017627716064453,2.6943531036376953,0.0
Image_406,n01774384,"black widow, Latrodectus mactans",4.439343452453613,4.420805931091309,4.292037487030029,4.384352207183838,4.1951165199279785,4.0560994148254395,3.5834789276123047,3.9810285568237305,3.8356122970581055,4.102928638458252,3.2629783153533936,0.0
Image_407,n01774384,"black widow, Latrodectus mactans",3.006544589996338,3.0249814987182617,2.893523931503296,2.900561571121216,2.730764389038086,2.749180793762207,2.521780014038086,2.489753484725952,2.4690237045288086,2.5198357105255127,2.104287624359131,0.0
Image_408,n01774384,"black widow, Latrodectus mactans",3.9586455821990967,3.8983492851257324,3.6951303482055664,3.6952452659606934,3.5915825366973877,3.567378044128418,3.1271424293518066,3.394160270690918,3.3582048416137695,3.4756150245666504,2.9646246433258057,0.0
Image_409,n01774384,"black widow, Latrodectus mactans",4.432277202606201,4.421673774719238,4.265042304992676,4.338537216186523,4.202268600463867,4.105931282043457,3.710317373275757,4.108209133148193,4.042940139770508,4.070123195648193,3.118698835372925,0.0
Image_410,n01774384,"black widow, Latrodectus mactans",4.153069496154785,4.153134346008301,4.030149459838867,4.0266218185424805,3.7969000339508057,3.7243356704711914,3.4024693965911865,3.847214460372925,3.7653298377990723,3.935992479324341,3.5814385414123535,0.0
Image_411,n01774384,"black widow, Latrodectus mactans",3.718888759613037,3.7851178646087646,3.6489953994750977,3.6392898559570312,3.53720760345459,3.503394842147827,3.422795295715332,3.625563859939575,3.5745460987091064,3.627478837966919,3.271301031112671,0.0
Image_412,n01774384,"black widow, Latrodectus mactans",3.3601479530334473,3.331202507019043,3.1747853755950928,3.2309141159057617,3.097477674484253,3.0239250659942627,2.78743314743042,2.9286410808563232,2.7592382431030273,2.8825042247772217,2.500037908554077,0.0
Image_413,n01774384,"black widow, Latrodectus mactans",3.2742505073547363,3.2829184532165527,3.2129950523376465,3.2376396656036377,3.0763561725616455,3.0458104610443115,2.72367000579834,2.8613979816436768,2.755574941635132,2.851156234741211,2.3882334232330322,0.0
Image_414,n01774384,"black widow, Latrodectus mactans",4.001328945159912,4.011620044708252,3.7911183834075928,3.7192296981811523,3.566577196121216,3.4613330364227295,3.5554099082946777,3.5563924312591553,3.3886632919311523,3.4755187034606934,3.062969923019409,0.0
Image_415,n01774384,"black widow, Latrodectus mactans",3.5778162479400635,3.675271987915039,3.44254732131958,3.406059503555298,3.322627067565918,3.2100179195404053,3.0447747707366943,3.1255359649658203,3.0654540061950684,3.243088483810425,2.5816962718963623,0.0
Image_416,n01774384,"black widow, Latrodectus mactans",3.596083402633667,3.560173273086548,3.4482901096343994,3.5536415576934814,3.4044241905212402,3.3807311058044434,3.0549042224884033,3.180638313293457,3.082160711288452,3.3003227710723877,2.6058130264282227,0.0
Image_417,n01774384,"black widow, Latrodectus mactans",4.485797882080078,4.42007303237915,4.282967567443848,4.294020652770996,4.115005970001221,4.011746406555176,3.7920186519622803,4.167081356048584,3.910712242126465,4.128294467926025,3.6814229488372803,0.0
Image_418,n01774384,"black widow, Latrodectus mactans",2.6966567039489746,2.695680618286133,2.570148229598999,2.580319404602051,2.4397876262664795,2.4126408100128174,2.3536312580108643,2.4589624404907227,2.2921109199523926,2.331946611404419,2.238069534301758,0.0
Image_419,n01774384,"black widow, Latrodectus mactans",3.8129589557647705,3.8484835624694824,3.7504937648773193,3.8135433197021484,3.706270217895508,3.586641311645508,3.1233980655670166,3.33988094329834,3.333500385284424,3.6292314529418945,3.2567877769470215,0.0
Image_420,n01774384,"black widow, Latrodectus mactans",2.5923333168029785,2.6159961223602295,2.555633306503296,2.570329189300537,2.460780382156372,2.4041223526000977,2.3131356239318848,2.39817476272583,2.4438564777374268,2.5401275157928467,2.220932960510254,0.0
Image_421,n01774384,"black widow, Latrodectus mactans",4.020941734313965,3.9815993309020996,3.8658087253570557,3.8238582611083984,3.5322911739349365,3.434680700302124,3.3334057331085205,3.3975512981414795,3.4770402908325195,3.772188186645508,3.4249212741851807,0.0
Image_422,n01774384,"black widow, Latrodectus mactans",4.625771522521973,4.6619553565979,4.4728899002075195,4.46816873550415,4.411337375640869,4.3158392906188965,3.902691602706909,4.230863094329834,4.190627574920654,4.656911849975586,4.296606063842773,0.0
Image_423,n01774384,"black widow, Latrodectus mactans",3.6209566593170166,3.562633752822876,3.433452844619751,3.4692718982696533,3.2215747833251953,3.1458423137664795,2.93552303314209,3.1092405319213867,3.0153021812438965,3.1623222827911377,2.7027428150177,0.0
Image_424,n01774384,"black widow, Latrodectus mactans",4.651094436645508,4.738272666931152,4.499260902404785,4.517405986785889,4.3798017501831055,4.222418785095215,3.809204339981079,4.011410236358643,3.897472620010376,4.222351551055908,3.6487369537353516,0.0
Image_425,n01774384,"black widow, Latrodectus mactans",4.1854987144470215,4.195101737976074,4.0413994789123535,4.086655139923096,3.9770028591156006,3.8336591720581055,3.583158016204834,3.8555383682250977,3.6948249340057373,3.955364942550659,3.255944013595581,0.0
Image_426,n01774384,"black widow, Latrodectus mactans",4.033416271209717,3.984504461288452,3.853256940841675,3.9203505516052246,3.7699239253997803,3.6556556224823,3.2957451343536377,3.3898003101348877,3.2901105880737305,3.593357563018799,2.894596576690674,0.0
Image_427,n01774384,"black widow, Latrodectus mactans",4.0015764236450195,3.9743895530700684,3.8604133129119873,3.8550870418548584,3.7377099990844727,3.678083896636963,3.410275936126709,3.7039380073547363,3.5881927013397217,3.725449800491333,3.236837387084961,0.0
Image_428,n01774384,"black widow, Latrodectus mactans",3.4136502742767334,3.3468427658081055,3.2892343997955322,3.3492748737335205,3.202376127243042,3.0647623538970947,2.804595947265625,2.773902177810669,2.9099602699279785,3.029372453689575,2.4806954860687256,0.0
Image_429,n01774384,"black widow, Latrodectus mactans",3.6800146102905273,3.596445322036743,3.530848979949951,3.5919301509857178,3.385213613510132,3.368934392929077,3.0254340171813965,3.26315975189209,3.20310115814209,3.391044855117798,2.8252294063568115,0.0
Image_430,n01774384,"black widow, Latrodectus mactans",3.8464460372924805,3.7105774879455566,3.582545280456543,3.661419153213501,3.474367141723633,3.5175304412841797,3.079829692840576,3.337207555770874,3.191356897354126,3.5863144397735596,3.0983548164367676,0.0
Image_431,n01774384,"black widow, Latrodectus mactans",2.6766140460968018,2.6893961429595947,2.6410436630249023,2.6594061851501465,2.5178871154785156,2.4700305461883545,2.333195447921753,2.332760810852051,2.2346880435943604,2.2542145252227783,2.0224807262420654,0.0
Image_432,n01774384,"black widow, Latrodectus mactans",3.140254020690918,3.194456100463867,3.126145124435425,3.10563325881958,2.981766700744629,2.907822370529175,2.7233333587646484,2.8516271114349365,2.7403979301452637,2.9183433055877686,2.532122850418091,0.0
Image_433,n01774384,"black widow, Latrodectus mactans",4.794345855712891,4.778411388397217,4.671750545501709,4.687423229217529,4.58755350112915,4.486973762512207,3.953498601913452,4.0512895584106445,4.052700042724609,4.3632612228393555,3.804065465927124,0.0
Image_434,n01774384,"black widow, Latrodectus mactans",3.6872293949127197,3.627224922180176,3.4870641231536865,3.4403252601623535,3.2009437084198,3.15431547164917,2.973640203475952,2.9464471340179443,2.8822543621063232,3.0168228149414062,2.4797110557556152,0.0
Image_435,n01774384,"black widow, Latrodectus mactans",3.4721832275390625,3.4773378372192383,3.377849817276001,3.4468767642974854,3.2790215015411377,3.3629989624023438,3.026169538497925,3.1121938228607178,3.124032974243164,3.328207015991211,2.9478650093078613,0.0
Image_436,n01774384,"black widow, Latrodectus mactans",4.181674003601074,4.187262058258057,4.006124973297119,3.961259126663208,3.8578920364379883,3.860919713973999,3.484898090362549,3.589465618133545,3.5368645191192627,3.7502899169921875,3.3056282997131348,0.0
Image_437,n01774384,"black widow, Latrodectus mactans",3.6381640434265137,3.6180167198181152,3.455775737762451,3.5184359550476074,3.3876447677612305,3.3620235919952393,3.021024703979492,3.287876844406128,3.1364333629608154,3.3825225830078125,3.178539991378784,0.0
Image_438,n01774384,"black widow, Latrodectus mactans",3.167046308517456,3.0929410457611084,3.002589464187622,3.0407040119171143,2.9410881996154785,2.9296159744262695,2.6076929569244385,2.732228994369507,2.6646599769592285,2.757999897003174,2.3429582118988037,0.0
Image_439,n01774384,"black widow, Latrodectus mactans",3.650571346282959,3.5656967163085938,3.4089925289154053,3.477032423019409,3.2962417602539062,3.227768898010254,2.8920345306396484,3.13804292678833,3.02340030670166,3.295543909072876,2.9286608695983887,0.0
Image_440,n01774384,"black widow, Latrodectus mactans",3.46543025970459,3.4638266563415527,3.3632209300994873,3.4126782417297363,3.3106250762939453,3.25862979888916,2.996999502182007,3.1045053005218506,2.9808835983276367,3.098900079727173,2.7487668991088867,0.0
Image_441,n01774384,"black widow, Latrodectus mactans",3.4760735034942627,3.5454492568969727,3.392853021621704,3.394948720932007,3.3395962715148926,3.3696646690368652,3.0784151554107666,3.3290698528289795,3.2321276664733887,3.281545400619507,3.048957109451294,0.0
Image_442,n01774384,"black widow, Latrodectus mactans",4.110599994659424,4.125467300415039,4.001719951629639,3.9819633960723877,3.816087245941162,3.7495925426483154,3.487506628036499,3.6235973834991455,3.429624080657959,3.6831657886505127,2.991731643676758,0.0
Image_443,n01774384,"black widow, Latrodectus mactans",3.2551815509796143,3.2235443592071533,3.1619935035705566,3.182741641998291,3.031142473220825,3.0153744220733643,2.7932474613189697,2.8061013221740723,2.638157844543457,2.860110282897949,2.330456018447876,0.0
Image_444,n01774384,"black widow, Latrodectus mactans",3.5701358318328857,3.5507636070251465,3.4634320735931396,3.4562134742736816,3.3850619792938232,3.336050510406494,3.1258344650268555,3.197709560394287,3.1050264835357666,3.3110828399658203,2.8617279529571533,0.0
Image_445,n01774384,"black widow, Latrodectus mactans",2.957958936691284,2.9525678157806396,2.855140447616577,2.855468511581421,2.743849754333496,2.670868158340454,2.5677330493927,2.659417152404785,2.4723825454711914,2.669684410095215,2.2398362159729004,0.0
Image_446,n01774384,"black widow, Latrodectus mactans",3.1634018421173096,3.122073173522949,3.0347509384155273,3.062121629714966,2.853172540664673,2.916966199874878,2.5475008487701416,2.7879931926727295,2.790701389312744,2.9246327877044678,2.636260747909546,0.0
Image_447,n01774384,"black widow, Latrodectus mactans",4.717826843261719,4.784966945648193,4.571925640106201,4.597253799438477,4.49905252456665,4.4049811363220215,4.062718391418457,4.277334690093994,4.173096656799316,4.249147415161133,3.801748752593994,0.0
Image_448,n01774384,"black widow, Latrodectus mactans",4.104999542236328,4.149827480316162,3.96585750579834,3.9671175479888916,3.7656466960906982,3.6564061641693115,3.442439556121826,3.4012110233306885,3.3098480701446533,3.5215704441070557,3.1996564865112305,0.0
Image_449,n01774384,"black widow, Latrodectus mactans",3.014277458190918,3.127337694168091,2.970987558364868,2.948469638824463,2.9116668701171875,2.791278600692749,2.6499173641204834,2.712141990661621,2.6494812965393066,2.7370505332946777,2.212791919708252,0.0
Image_450,n01774384,"black widow, Latrodectus mactans",3.1009817123413086,3.1104347705841064,2.9718823432922363,3.0091850757598877,2.8855104446411133,2.911916494369507,2.5828211307525635,2.7525925636291504,2.715977668762207,2.8836731910705566,2.4652647972106934,0.0
Image_451,n01774750,tarantula,3.046093225479126,3.1839118003845215,3.0999703407287598,3.024184465408325,2.849224328994751,2.836016893386841,2.7635297775268555,2.841655969619751,2.7636678218841553,2.8543541431427,2.3749606609344482,0.0
Image_452,n01774750,tarantula,3.456381320953369,3.4718024730682373,3.420797109603882,3.3816051483154297,3.183347702026367,3.2594900131225586,3.1252946853637695,3.0639264583587646,2.896589994430542,3.070887565612793,2.6355414390563965,0.0
Image_453,n01774750,tarantula,4.909389019012451,4.918208122253418,4.771185874938965,4.853144645690918,4.691188812255859,4.5968098640441895,4.123112678527832,4.338212490081787,4.21799898147583,4.636679172515869,3.8325493335723877,0.0
Image_454,n01774750,tarantula,3.1666245460510254,3.1758944988250732,3.0558054447174072,3.124039888381958,2.941476345062256,2.935290575027466,2.788145065307617,2.799377679824829,2.701686382293701,2.859452486038208,2.398369073867798,0.0
Image_455,n01774750,tarantula,3.7436087131500244,3.7050671577453613,3.5737693309783936,3.6041195392608643,3.4018328189849854,3.293199062347412,3.089512825012207,3.1029551029205322,2.9698266983032227,3.295121669769287,2.895097017288208,0.0
Image_456,n01774750,tarantula,2.7453222274780273,2.802194833755493,2.7320661544799805,2.6822593212127686,2.5155951976776123,2.515037775039673,2.576770544052124,2.5166451930999756,2.339163303375244,2.358919143676758,2.0252747535705566,0.0
Image_457,n01774750,tarantula,3.963592529296875,3.9043633937835693,3.7149176597595215,3.906614303588867,3.748124361038208,3.735516309738159,3.502415418624878,3.728647470474243,3.555424690246582,3.9092981815338135,3.0602223873138428,0.0
Image_458,n01774750,tarantula,3.607199192047119,3.5744335651397705,3.520253896713257,3.479362726211548,3.337613582611084,3.257350444793701,3.128430128097534,3.129077196121216,2.9898602962493896,3.055936813354492,2.5920751094818115,0.0
Image_459,n01774750,tarantula,3.857504367828369,3.862180471420288,3.794621229171753,3.8439879417419434,3.655040979385376,3.599489450454712,3.273141384124756,3.3278701305389404,3.2847025394439697,3.2057502269744873,2.6433892250061035,0.0
Image_460,n01774750,tarantula,3.316103458404541,3.274566411972046,3.2001559734344482,3.1957907676696777,3.09521484375,3.032681465148926,2.8450310230255127,2.9248971939086914,2.728010892868042,2.7783806324005127,2.327305316925049,0.0
Image_461,n01774750,tarantula,3.0674843788146973,3.083944797515869,2.9933526515960693,2.950875759124756,2.7970244884490967,2.806337594985962,2.6691558361053467,2.6708972454071045,2.4533028602600098,2.589329242706299,2.317669153213501,0.0
